ntaxa,bl,method,rep,estbias,r,rmsd,resvar,type,parameter
128,0.0025,FUBAR2,41,0.219677031444125,0.218219970566063,0.406154901227351,0.0900194738335428,bias,dn
128,0.0025,FUBAR2,42,0.349616531444125,0.238296007988597,0.733272205982638,0.417694032384827,bias,dn
128,0.0025,FUBAR2,43,0.462681931444125,0.0988070794462562,2.51317023786905,6.22637593020794,bias,dn
128,0.0025,FUBAR2,44,0.235138251444125,0.268902759782633,0.458706776222853,0.140630322128214,bias,dn
128,0.0025,FUBAR2,45,0.552061421444125,0.0861920660167465,1.35649654392377,1.54977608194832,bias,dn
128,0.0025,FUBAR2,46,0.341325181444125,0.172894297658081,0.680797182162014,0.33559787229527,bias,dn
128,0.0025,FUBAR2,47,0.465744771444125,0.27782609589606,1.11895491198582,1.05276655931964,bias,dn
128,0.0025,FUBAR2,48,0.301752861444125,0.182942252416411,0.93006961212938,0.784475633425435,bias,dn
128,0.0025,FUBAR2,49,0.745999061444125,0.237516538232601,2.0479624595703,3.65891099861806,bias,dn
128,0.0025,FUBAR2,50,0.215902171444125,0.022673300706409,0.615187618142649,0.287804286689547,bias,dn
128,0.0025,SLAC1,1,-0.332014375029763,0.0851413699134033,0.462572480550332,0.0588325500054933,bias,dn
128,0.0025,SLAC1,2,-0.355636749482537,0.0524927199577258,0.466974374939579,0.0420172103637393,bias,dn
128,0.0025,SLAC1,3,-0.2609366665506,0.392031567593176,0.41180297160647,0.0918011126757459,bias,dn
128,0.0025,SLAC1,4,-0.313180571687442,0.298735342251876,0.428522325307652,0.0617650074464474,bias,dn
128,0.0025,SLAC1,5,-0.354128133675881,0.258877698112145,0.457892903491487,0.0555626938338147,bias,dn
128,0.0025,SLAC1,6,-0.338790361298965,0.286830221879039,0.442631108121677,0.054733028278125,bias,dn
128,0.0025,SLAC1,7,-0.337665435745488,0.280319817975728,0.447534471822683,0.0605713192206501,bias,dn
128,0.0025,SLAC1,8,-0.321581359047143,0.254686676450939,0.447738112558539,0.0710153114305569,bias,dn
128,0.0025,SLAC1,9,-0.367072202701648,0.357521279576185,0.446951252245613,0.0406132381385586,bias,dn
128,0.0025,SLAC1,10,-0.367519324118826,0.162891815631109,0.463938259058657,0.0399521845445429,bias,dn
128,0.0025,SLAC1,11,-0.351931176305149,0.169332353997519,0.453201394655036,0.0422983239142057,bias,dn
128,0.0025,SLAC1,12,-0.298069552116234,0.205133728498205,0.481751836318797,0.118829189289557,bias,dn
128,0.0025,SLAC1,13,-0.338621189944392,0.0489161130458957,0.474381336894041,0.0618203877292691,bias,dn
128,0.0025,SLAC1,14,-0.314787420389025,0.24166387782816,0.448614753354849,0.0756634920628284,bias,dn
128,0.0025,SLAC1,15,-0.35795209234876,0.153305420660514,0.451427281580116,0.033431441622253,bias,dn
128,0.0025,SLAC1,16,-0.377545936731645,0.148528617422313,0.478457059317273,0.0459632236785564,bias,dn
128,0.0025,SLAC1,17,-0.34290150267118,0.173383525200597,0.44665988837781,0.0432000199639842,bias,dn
128,0.0025,SLAC1,18,-0.335947300753245,0.351904867220534,0.44123131598088,0.0629796654418344,bias,dn
128,0.0025,SLAC1,19,-0.360401256631994,0.255050155631914,0.452117854554071,0.0424743437495639,bias,dn
128,0.0025,SLAC1,20,-0.364544260183908,0.269679452359446,0.456537997607251,0.0454334103283338,bias,dn
128,0.0025,SLAC1,21,-0.374127402579126,0.17326462574322,0.458844524178327,0.0288747427524674,bias,dn
128,0.0025,SLAC1,22,-0.370092231067866,0.146024052775776,0.471259773728379,0.0441926198366524,bias,dn
128,0.0025,SLAC1,23,-0.383538855818022,0.181270775750237,0.465316315282512,0.0281227702500619,bias,dn
128,0.0025,SLAC1,24,-0.314796955274796,0.299843073465863,0.435779107112086,0.0685447060581298,bias,dn
128,0.0025,SLAC1,25,-0.336445347114843,0.20521993520647,0.442814870449874,0.0478234623410712,bias,dn
128,0.0025,SLAC1,26,-0.363976612166152,0.20015187155094,0.456751712904455,0.0387431593786674,bias,dn
128,0.0025,SLAC1,27,-0.339436735997494,0.156206195988596,0.454479232686244,0.0526853823442845,bias,dn
128,0.0025,SLAC1,28,-0.345751745714464,0.0828972465171961,0.494401198941983,0.0817278397056072,bias,dn
128,0.0025,SLAC1,29,-0.335783727954064,0.197912892577126,0.445746181956037,0.0508022366824059,bias,dn
128,0.0025,SLAC1,30,-0.316867291190705,0.30638576009921,0.437811882972081,0.0698836153429765,bias,dn
128,0.0025,SLAC1,31,-0.348649251472254,0.043773220337973,0.462352319978487,0.0418298185740152,bias,dn
128,0.0025,SLAC1,32,-0.332630040832937,0.358767030806523,0.427127840288837,0.050362110571798,bias,dn
128,0.0025,SLAC1,33,-0.335207211616038,0.239762624692701,0.44393719282173,0.0539722904472329,bias,dn
128,0.0025,SLAC1,34,-0.350124105394487,0.268839412036884,0.441438317818911,0.040963859892761,bias,dn
128,0.0025,SLAC1,35,-0.339430022277069,0.258151636410183,0.443835158406007,0.0523056350118504,bias,dn
128,0.0025,SLAC1,36,-0.353405588519576,0.214012688607855,0.453390663399266,0.0459875246350696,bias,dn
128,0.0025,SLAC1,37,-0.373181781739713,0.221556407094228,0.458078311283444,0.033629725675536,bias,dn
128,0.0025,SLAC1,38,-0.370207252461439,0.296856080015112,0.448497404116179,0.0324267555357246,bias,dn
128,0.0025,SLAC1,39,-0.338077307177088,0.215015658183245,0.452614388546987,0.058422363015279,bias,dn
128,0.0025,SLAC1,40,-0.356060488460031,0.255873719787355,0.439569025218373,0.0314569436879007,bias,dn
128,0.0025,SLAC1,41,-0.373438684129599,0.223898918445074,0.450798131531934,0.0243771531215042,bias,dn
128,0.0025,SLAC1,42,-0.341801508743913,0.298044892796275,0.433422555125544,0.0424662841594632,bias,dn
128,0.0025,SLAC1,43,-0.35225565920636,0.13246008677607,0.536757134363507,0.131614452308964,bias,dn
128,0.0025,SLAC1,44,-0.337496040988551,0.269309306139113,0.436203381484997,0.0465019674864252,bias,dn
128,0.0025,SLAC1,45,-0.339243071474204,0.0947179430271975,0.466567469171324,0.0586693716389932,bias,dn
128,0.0025,SLAC1,46,-0.360293932550418,0.202897294643917,0.453303304792722,0.0384226690970702,bias,dn
128,0.0025,SLAC1,47,-0.314852241337544,0.302327165340749,0.449626115047375,0.0839042725799149,bias,dn
128,0.0025,SLAC1,48,-0.324515424787763,0.21109658317368,0.454816975824216,0.0712446082419981,bias,dn
128,0.0025,SLAC1,49,-0.327020893605101,0.22237118888867,0.47086915888726,0.0882822946088722,bias,dn
128,0.0025,SLAC1,50,-0.359297071851185,0.132897015957173,0.469155412397529,0.0497419568115027,bias,dn
128,0.0025,SLAC2,1,-0.425530362761096,-0.10799088597725,0.514856527066911,0.0254827868827002,bias,dn
128,0.0025,SLAC2,2,-0.321629077368439,0.158055684145491,0.458658203607667,0.0872933412867147,bias,dn
128,0.0025,SLAC2,3,-0.295912907093979,0.394039966920433,0.367654898292637,0.0488306250656992,bias,dn
128,0.0025,SLAC2,4,-0.270816572631361,0.473076197743483,0.385351613743571,0.0771554345096286,bias,dn
128,0.0025,SLAC2,5,-0.374351542711607,-0.0832684266219433,0.489253027990516,0.0413389228275212,bias,dn
128,0.0025,SLAC2,6,-0.358875079805336,0.554970884817808,0.396349648117197,0.0193993695769306,bias,dn
128,0.0025,SLAC2,8,-0.276371844003503,0.310471450216389,0.464816454519525,0.141676138983761,bias,dn
128,0.0025,SLAC2,9,-0.245619937728033,0.550362024136859,0.318766899380906,0.0318294042522113,bias,dn
128,0.0025,SLAC2,10,-0.348394783908151,0.35611841819913,0.441022908626718,0.0860266200680983,bias,dn
128,0.0025,SLAC2,11,-0.448718805629866,0.0765814237125778,0.568967962891866,0.0887069935040941,bias,dn
128,0.0025,SLAC2,12,-0.232279037874794,0.317336382373385,0.360856716575266,0.0694396184166183,bias,dn
128,0.0025,SLAC2,13,-0.339358149357869,-0.231576602018224,0.420086445920639,0.023639351313351,bias,dn
128,0.0025,SLAC2,14,-0.315940915507468,0.317441507092352,0.500403859337903,0.14970637341202,bias,dn
128,0.0025,SLAC2,15,-0.249110103631181,-0.129030443726441,0.473930687276053,0.106447322303607,bias,dn
128,0.0025,SLAC2,16,-0.235116720171593,0.45783776181681,0.331437113774146,0.0537537252553259,bias,dn
128,0.0025,SLAC2,17,-0.375403023653234,0.671996755911783,0.410838117316112,0.0295795132124075,bias,dn
128,0.0025,SLAC2,18,-0.236245430198125,0.405937065044879,0.388569212966232,0.121802201969984,bias,dn
128,0.0025,SLAC2,19,-0.332972497596245,0.301145216758353,0.41144666021221,0.0173617877350164,bias,dn
128,0.0025,SLAC2,20,-0.344293977788458,0.27835590479868,0.453343128464509,0.0795903129006733,bias,dn
128,0.0025,SLAC2,21,-0.319271491003643,0.330758537020389,0.411360931191044,0.0724390172399538,bias,dn
128,0.0025,SLAC2,22,-0.357734957328053,-0.140409213391599,0.476871417746131,0.0551697101863715,bias,dn
128,0.0025,SLAC2,23,-0.301463731668501,0.3349023059565,0.360426578631571,0.0173761771985924,bias,dn
128,0.0025,SLAC2,24,-0.116827609963833,0.580163385635911,0.435531769447132,0.201572222369468,bias,dn
128,0.0025,SLAC2,25,-0.267830562111473,0.232329911405192,0.440024963008817,0.123816676173442,bias,dn
128,0.0025,SLAC2,26,-0.3210482411288,0.537071424697301,0.395941201072486,0.0499875530948914,bias,dn
128,0.0025,SLAC2,27,-0.424265054631806,-0.516611710178254,0.547666035396722,0.0165315584828893,bias,dn
128,0.0025,SLAC2,28,-0.410781620084299,0.184556682700713,0.464722953478014,0.0318315254490542,bias,dn
128,0.0025,SLAC2,29,-0.297300676662223,-0.221956516943156,0.499281818195735,0.0758460629260149,bias,dn
128,0.0025,SLAC2,31,-0.352827964349431,0.636977098069672,0.394979275523661,0.0236353346481366,bias,dn
128,0.0025,SLAC2,32,-0.226617547459998,0.572499331771901,0.406443559532532,0.14789232853981,bias,dn
128,0.0025,SLAC2,33,-0.320415745617544,0.466781087682476,0.399134266295653,0.0649061576329957,bias,dn
128,0.0025,SLAC2,34,-0.273850575268125,0.28795219112414,0.414333460471915,0.0970242746118328,bias,dn
128,0.0025,SLAC2,35,-0.291295824167232,0.412539225810311,0.480421584985592,0.170484166682699,bias,dn
128,0.0025,SLAC2,37,-0.481269955562943,-0.00694476737692134,0.541155965743444,0.0125971409258378,bias,dn
128,0.0025,SLAC2,38,-0.475442050048636,0.371810206458272,0.513464263505936,0.0112457644981992,bias,dn
128,0.0025,SLAC2,40,-0.334242743632977,0.151777199439448,0.405541314036998,0.0292269298805806,bias,dn
128,0.0025,SLAC2,41,-0.264313969137518,0.133991807308574,0.398678562323248,0.0283167690169562,bias,dn
128,0.0025,SLAC2,42,-0.343881037638343,0.31406349838499,0.427748252707938,0.0198624896247864,bias,dn
128,0.0025,SLAC2,43,-0.132001403100448,0.241395986826763,0.892435451207898,0.934684547333788,bias,dn
128,0.0025,SLAC2,44,-0.425868649029182,0.069858556135702,0.496296029560389,0.0251292874276423,bias,dn
128,0.0025,SLAC2,45,-0.188344449117935,-0.0798963994207809,0.554734280771494,0.276215845096664,bias,dn
128,0.0025,SLAC2,46,-0.192348426850956,0.178191868695988,0.344699050961936,0.0730477847637422,bias,dn
128,0.0025,SLAC2,47,-0.234654027246728,0.448086783519789,0.462129791024933,0.184237557569808,bias,dn
128,0.0025,SLAC2,48,-0.435526637201755,0.348046137323868,0.57949362980338,0.159940007219886,bias,dn
128,0.0025,SLAC2,49,-0.295207220104561,-0.176141347349293,0.428892314396014,0.0401018692242903,bias,dn
128,0.0025,SLAC2,50,-0.317032636514497,0.353967048556185,0.399760433925455,0.0349786794372928,bias,dn
128,0.01,FEL1,1,0.761289823533095,0.375868494506129,1.69044961879841,2.22331974691396,bias,dn
128,0.01,FEL1,2,0.235687988945851,0.156149499306688,0.694374227345715,0.426034745343058,bias,dn
128,0.01,FEL1,3,0.371943413095232,0.506133514855986,0.866782816362433,0.589897902467437,bias,dn
128,0.01,FEL1,4,0.310967525406984,0.378025148499065,0.913094480667953,0.741543364558558,bias,dn
128,0.01,FEL1,5,0.551137893491326,0.347801808108906,1.01138791394021,0.736447074893926,bias,dn
128,0.01,FEL1,6,0.737249172483434,0.511873851598872,1.35593075494128,1.17690860322232,bias,dn
128,0.01,FEL1,7,0.339089002132517,0.200266701651571,0.854612957740597,0.630928049397949,bias,dn
128,0.01,FEL1,8,0.365252032507757,0.346177735234015,0.927103229186376,0.743491724698171,bias,dn
