ntaxa,bl,method,rep,estbias,r,rmsd,resvar,type,parameter
128,0.0025,FEL1,34,1.0382160688917,0.432128538257426,2.20502100464248,3.62518312903162,bias,dn
128,0.0025,FEL1,35,2.39671814597822,0.109973592745018,4.33426107728884,14.2595366181779,bias,dn
128,0.0025,FEL1,36,2.04681282941573,0.335356984724943,3.00822116468008,4.98729919661658,bias,dn
128,0.0025,FEL1,37,2.02616876466878,0.618497006505187,3.23242418169916,4.88801351468447,bias,dn
128,0.0025,FEL1,38,1.3778556975798,0.283602156197165,2.0398346764549,2.35385703290915,bias,dn
128,0.0025,FEL1,39,4.51158781388325,0.504882825748072,5.44989294188442,7.98638292177557,bias,dn
128,0.0025,FEL1,40,0.897481461641592,0.341053599416076,1.8639319632098,2.71195325717477,bias,dn
128,0.0025,FEL1,41,1.14949650784638,0.451126955185356,1.76331794667307,1.74361398666642,bias,dn
128,0.0025,FEL1,42,2.93118814617184,0.363458244241897,3.96785076906535,7.04389879443514,bias,dn
128,0.0025,FEL1,43,1.49834557009183,0.126761303067341,2.38696917728931,3.76413337771609,bias,dn
128,0.0025,FEL1,44,1.56369025481434,0.23675600023482,2.01801258397246,1.72589386482491,bias,dn
128,0.0025,FEL1,45,2.47092847836779,0.286437755541566,3.6901253138323,7.73522510162264,bias,dn
128,0.0025,FEL1,46,1.35463040272945,0.227928992730903,2.40677113986573,4.1935506793731,bias,dn
128,0.0025,FEL1,47,1.6215897307903,0.280187134921868,2.57994231860855,4.18886442320627,bias,dn
128,0.0025,FEL1,48,2.12829190963989,0.462703410900755,3.11480394177636,4.80229985915885,bias,dn
128,0.0025,FEL1,49,0.876509533378274,0.214299510107115,1.75873042527634,2.54721228241704,bias,dn
128,0.0025,FEL1,50,1.88846285739273,0.339106548352289,2.93987080123422,5.12596096461493,bias,dn
128,0.0025,FEL2,4,0.659562693728172,0.242293199136411,1.37037991431678,1.52226843845732,bias,dn
128,0.0025,FEL2,6,2.78147910737118,0.0963354141905292,3.83113326452915,7.86619850893203,bias,dn
128,0.0025,FEL2,28,1.65669261342763,0.3675182675231,2.82046528082937,5.10253412960631,bias,dn
128,0.0025,FUBAR1,1,0.363125308496323,0.145640670436938,1.25408766776514,1.46710843173438,bias,dn
128,0.0025,FUBAR1,2,0.412681628873943,-0.0753750250317054,1.67631663804002,2.5670467954162,bias,dn
128,0.0025,FUBAR1,3,0.401011446985738,0.249624684713029,0.81448569557387,0.510284136359633,bias,dn
128,0.0025,FUBAR1,4,0.204565947018494,0.147832472939989,0.400985792092678,0.0848519104045629,bias,dn
128,0.0025,FUBAR1,5,0.279993578125993,0.121785295956052,0.53511587024251,0.178797074327506,bias,dn
128,0.0025,FUBAR1,6,0.366135523682511,0.0310443389987064,0.626469709783842,0.21518154743036,bias,dn
128,0.0025,FUBAR1,7,0.220612135211505,0.132590088330159,0.365234687150158,0.0437483235964892,bias,dn
128,0.0025,FUBAR1,8,0.38969022127379,0.229032610941226,0.694419904214492,0.327087936828439,bias,dn
128,0.0025,FUBAR1,9,0.53345744937077,0.248737599262226,0.876072810846049,0.489766808377483,bias,dn
128,0.0025,FUBAR1,10,0.361549237210053,0.186695230464481,0.954830779071155,0.79263903508703,bias,dn
128,0.0025,FUBAR1,11,0.31109066660835,0.310439822629468,0.560912663049497,0.215390214359377,bias,dn
128,0.0025,FUBAR1,12,0.451111929980303,0.108965762618166,1.00540433892851,0.805242353888342,bias,dn
128,0.0025,FUBAR1,13,0.231704563785428,0.0570934287056287,0.443171700947918,0.0986793607773823,bias,dn
128,0.0025,FUBAR1,14,0.536049024882601,0.236199296873094,0.933574537231823,0.593897268966165,bias,dn
128,0.0025,FUBAR1,15,0.490685017247555,0.203940400726118,1.4970394003053,2.03724745248916,bias,dn
128,0.0025,FUBAR1,16,0.430321161153255,0.248276694846375,0.789840836698656,0.443535846016612,bias,dn
128,0.0025,FUBAR1,17,0.301770173766915,0.0764572039699894,0.981736705207347,0.863864228765336,bias,dn
128,0.0025,FUBAR1,18,0.41381732720697,0.195194561294563,0.900034830297946,0.646283961553591,bias,dn
128,0.0025,FUBAR1,19,0.249602056148826,0.178054615480644,0.399664380668131,0.0637110960473904,bias,dn
128,0.0025,FUBAR1,20,0.327635448931246,0.158604590613688,0.66027812010123,0.314430840691615,bias,dn
128,0.0025,FUBAR1,21,0.25841426603627,0.16292961409521,0.532180163209886,0.194683909369337,bias,dn
128,0.0025,FUBAR1,22,0.205500789205084,0.103322998958167,0.37608090404645,0.0572194352790447,bias,dn
128,0.0025,FUBAR1,23,0.616276062204901,0.148470011366886,1.1818846659532,1.03105619445433,bias,dn
128,0.0025,FUBAR1,24,0.294920256960607,0.260858195049184,0.465106305069052,0.111082918364754,bias,dn
128,0.0025,FUBAR1,25,0.295334364871051,0.221078222641102,0.445095865968243,0.0847038919328035,bias,dn
128,0.0025,FUBAR1,26,0.410938123537747,0.0102097578160377,1.04814503257966,0.898104477176753,bias,dn
128,0.0025,FUBAR1,27,0.267484856237849,0.117440584131813,0.453352850532769,0.0976353781759979,bias,dn
128,0.0025,FUBAR1,28,0.366152100718476,0.19315474831449,0.976390316055304,0.832969103554611,bias,dn
128,0.0025,FUBAR1,29,0.286518326135145,0.0183564460133257,0.615499811007113,0.251988560089138,bias,dn
128,0.0025,FUBAR1,30,0.23423993971118,0.214878941808705,0.399730810428418,0.0769139594232051,bias,dn
128,0.0025,FUBAR1,31,0.294964936393701,0.037469968693833,0.639884360354117,0.282935323626677,bias,dn
128,0.0025,FUBAR1,32,0.269642163760204,0.146627406084733,0.693569349147775,0.396705999583339,bias,dn
128,0.0025,FUBAR1,33,0.271707892839742,0.186294378697207,0.865296560648176,0.682606017064627,bias,dn
128,0.0025,FUBAR1,34,0.266971149595703,0.119968900422423,0.650012902755601,0.331154056556885,bias,dn
128,0.0025,FUBAR1,35,0.426516620710913,-0.0279838181046197,1.7024989412717,2.69330130696076,bias,dn
128,0.0025,FUBAR1,36,0.346615544329798,0.233199587771504,0.738538566820562,0.427929526187679,bias,dn
128,0.0025,FUBAR1,37,0.344299901108326,0.258929770496406,0.634636217159778,0.281481065477052,bias,dn
128,0.0025,FUBAR1,38,0.275588900844639,0.219476516228632,0.436715664318586,0.0890560403417507,bias,dn
128,0.0025,FUBAR1,39,0.484379386211747,0.321558700467049,0.670253534321042,0.212922212989538,bias,dn
128,0.0025,FUBAR1,40,0.274550241222703,0.207697825184426,0.719235792690722,0.442209741289287,bias,dn
128,0.0025,FUBAR1,41,0.276672834667161,0.25157240617779,0.442412104456459,0.098140285322541,bias,dn
128,0.0025,FUBAR1,42,0.493323552851853,0.269410301567566,1.13694008227741,1.06771521234316,bias,dn
128,0.0025,FUBAR1,43,0.30694019786685,0.165660313872942,0.582035398672556,0.225562994009309,bias,dn
128,0.0025,FUBAR1,44,0.255592677323073,0.245776237765595,0.38688283795635,0.0554761684479222,bias,dn
128,0.0025,FUBAR1,45,0.441328953418891,0.144927461964102,0.888459679833298,0.591851444514825,bias,dn
128,0.0025,FUBAR1,46,0.28906793911418,0.168711008091273,0.601829835490243,0.262745544820086,bias,dn
128,0.0025,FUBAR1,47,0.29177641065832,0.182822919969372,0.698874384328556,0.397749168945255,bias,dn
128,0.0025,FUBAR1,48,0.39658027810408,0.263989224532059,0.765671569553081,0.434798052006089,bias,dn
128,0.0025,FUBAR1,49,0.241762530433597,0.153755341540707,0.651295044941934,0.352982524706285,bias,dn
128,0.0025,FUBAR1,50,0.433625029052921,0.0481805360173837,1.05003059147914,0.897499228620149,bias,dn
128,0.0025,FUBAR2,1,0.470142665336875,0.145970308688017,1.7166166504275,2.78123519565244,bias,dn
128,0.0025,FUBAR2,2,0.460987963587217,-0.0674188689934817,1.76462984453643,2.83917133064066,bias,dn
128,0.0025,FUBAR2,3,0.541823407405271,0.252270043846343,1.20892532121267,1.18929592177076,bias,dn
128,0.0025,FUBAR2,4,0.220526587499808,0.145218939443983,0.459299972638281,0.132823542057646,bias,dn
128,0.0025,FUBAR2,5,0.341367761949157,0.124146434716059,0.688855603267308,0.339123886108073,bias,dn
128,0.0025,FUBAR2,6,0.433615114487796,0.031334108786457,0.771380443888457,0.368829219629804,bias,dn
128,0.0025,FUBAR2,7,0.279676374669837,0.125869905607284,0.466734276063852,0.105021517972278,bias,dn
128,0.0025,FUBAR2,8,0.550287519327759,0.231674074215265,1.06984477106755,0.858735603206707,bias,dn
128,0.0025,FUBAR2,9,1.82944105911128,0.251210882535585,3.36791780611907,7.91371457359622,bias,dn
128,0.0025,FUBAR2,10,0.446283594759855,0.179732334101291,1.19539941824121,1.25400667451956,bias,dn
128,0.0025,FUBAR2,11,0.345196358284975,0.310563677136719,0.687985611110005,0.359898951417188,bias,dn
128,0.0025,FUBAR2,12,0.658470176084814,0.114919315298197,1.48753642922633,1.80924563319249,bias,dn
128,0.0025,FUBAR2,13,0.241422883584861,0.0682127849295987,0.480032320613447,0.131629911452275,bias,dn
128,0.0025,FUBAR2,14,1.22666682737607,0.255897396378516,2.40098080975701,4.2501597491204,bias,dn
128,0.0025,FUBAR2,15,0.824811840995273,0.222045658764747,2.3240119024223,4.74861416923275,bias,dn
128,0.0025,FUBAR2,16,0.815919180390376,0.269557453818594,1.66721288481404,2.12688103432635,bias,dn
128,0.0025,FUBAR2,17,0.348974345159724,0.102814539440994,1.07432143899142,1.03670940871301,bias,dn
128,0.0025,FUBAR2,18,0.54230577810535,0.193647969338939,1.21844513360137,1.21451641692794,bias,dn
128,0.0025,FUBAR2,19,0.285489725008239,0.180422044158706,0.483194455875507,0.126367213060982,bias,dn
128,0.0025,FUBAR2,20,0.457253589420065,0.159210541124519,1.00432954756393,0.807871444476039,bias,dn
128,0.0025,FUBAR2,21,0.319983414601889,0.16187051060904,0.702354130992892,0.381101133708253,bias,dn
128,0.0025,FUBAR2,22,0.256674857834192,0.0942803273142556,0.486186902491395,0.133986171139376,bias,dn
128,0.0025,FUBAR2,23,1.38754010409198,0.185367278198817,2.74380509289744,5.67149734257666,bias,dn
128,0.0025,FUBAR2,24,0.342556091664006,0.268370303248239,0.582626717755228,0.215555253689103,bias,dn
128,0.0025,FUBAR2,25,0.361713378622956,0.222333685500969,0.575537414745157,0.185916085439996,bias,dn
128,0.0025,FUBAR2,26,0.521843106449167,0.0195860063363237,1.39613519326825,1.66727080005436,bias,dn
128,0.0025,FUBAR2,27,0.303898821629213,0.115057263419347,0.554448359894298,0.185304650718509,bias,dn
128,0.0025,FUBAR2,28,0.480088573082087,0.209695268284538,1.26434557403063,1.39565416552129,bias,dn
128,0.0025,FUBAR2,29,0.362900202856332,0.0168655746505208,0.824034436298324,0.508953893162987,bias,dn
128,0.0025,FUBAR2,30,0.242787416101025,0.20578645564942,0.451780888990773,0.122156515940792,bias,dn
128,0.0025,FUBAR2,31,0.33508983147832,0.0508930782689284,0.734669523520698,0.39512888220306,bias,dn
128,0.0025,FUBAR2,32,0.33339179642959,0.151735356647009,0.861358531045678,0.630960916344703,bias,dn
128,0.0025,FUBAR2,33,0.274515602119062,0.189854409564968,0.857973551635995,0.668385239699273,bias,dn
128,0.0025,FUBAR2,34,0.274328297342498,0.122872749342879,0.671668215308598,0.357766744899098,bias,dn
128,0.0025,FUBAR2,35,0.545275968450925,-0.00499194313631357,1.96165090757794,3.56364676128612,bias,dn
128,0.0025,FUBAR2,36,0.496051796330723,0.244884889379578,1.0981946418592,0.97932071635755,bias,dn
128,0.0025,FUBAR2,37,0.378202852302366,0.261053049983542,0.710986130021674,0.364776494716885,bias,dn
128,0.0025,FUBAR2,38,0.389875542737288,0.21889836362663,0.65083822659841,0.262819182084222,bias,dn
128,0.0025,FUBAR2,39,1.07184182161911,0.321299533279642,1.72375780547412,1.81045592568956,bias,dn
128,0.0025,FUBAR2,40,0.341172277635374,0.206695073228778,0.937302198447032,0.775326789635733,bias,dn
128,0.0025,FUBAR2,41,0.337673019169453,0.240095584836701,0.583472391797948,0.216760664545692,bias,dn
128,0.0025,FUBAR2,42,0.80893451838695,0.286093971365516,1.90139253780755,2.94423977652292,bias,dn
128,0.0025,FUBAR2,43,0.366743405838124,0.170780456201199,0.74797546900284,0.418635172729578,bias,dn
128,0.0025,FUBAR2,44,0.346111282165694,0.237267420352288,0.558704147043605,0.179046052447526,bias,dn
128,0.0025,FUBAR2,45,0.665555241252475,0.153228278252331,1.4527540177968,1.7005096942673,bias,dn
128,0.0025,FUBAR2,46,0.347990992993893,0.16681637195025,0.761787046226055,0.454040843901974,bias,dn
128,0.0025,FUBAR2,47,0.322448880219816,0.189924597602945,0.782479903316542,0.509347681419085,bias,dn
128,0.0025,FUBAR2,48,0.545632416261707,0.26547063555387,1.12665196157881,0.989912971745108,bias,dn
128,0.0025,FUBAR2,49,0.266589136620271,0.152000401181007,0.694274013737811,0.400477671404413,bias,dn
128,0.0025,FUBAR2,50,0.585294507683235,0.0549153344286687,1.43464178239786,1.72426037717357,bias,dn
128,0.0025,SLAC1,1,-0.331503170614806,0.172743770544853,0.443388572220969,0.0503293364902947,bias,dn
128,0.0025,SLAC1,2,-0.328732215313246,0.130108707016682,0.448513572888766,0.0532364798363017,bias,dn
128,0.0025,SLAC1,3,-0.311948740670957,0.320609695386036,0.42048141369827,0.0575775886336926,bias,dn
128,0.0025,SLAC1,4,-0.315623373531732,0.251053616873589,0.422063338577934,0.048637333109651,bias,dn
128,0.0025,SLAC1,5,-0.331846153096084,0.15316087978421,0.43971831074424,0.04408665544234,bias,dn
128,0.0025,SLAC1,6,-0.362638910001705,0.106618460350825,0.451089627764639,0.0262382689338809,bias,dn
128,0.0025,SLAC1,7,-0.338708808281292,0.194594773174766,0.426703209253822,0.0281943465904493,bias,dn
128,0.0025,SLAC1,8,-0.321757547391875,0.24797689767362,0.422600839361262,0.0438133016448774,bias,dn
128,0.0025,SLAC1,9,-0.311849351094929,0.25272974552255,0.415777021446473,0.0450533735687375,bias,dn
128,0.0025,SLAC1,10,-0.348420002089284,0.365369912604681,0.421065812997754,0.0288125874868351,bias,dn
128,0.0025,SLAC1,11,-0.320145762888855,0.339249819542276,0.41342325134773,0.0447471546110765,bias,dn
128,0.0025,SLAC1,12,-0.339188624807915,0.143843792543812,0.43999322412045,0.0375119909469425,bias,dn
128,0.0025,SLAC1,13,-0.337054201197655,0.102579713770542,0.445321170142366,0.040710661311176,bias,dn
128,0.0025,SLAC1,14,-0.306908864818109,0.298961282270728,0.414674381553024,0.0529208117254569,bias,dn
128,0.0025,SLAC1,15,-0.315249849035616,0.280430160081816,0.44859763373923,0.0809846911829427,bias,dn
128,0.0025,SLAC1,16,-0.273602027527695,0.331315155527311,0.405770285790955,0.0718868559189846,bias,dn
128,0.0025,SLAC1,17,-0.316089433763918,0.243494202915169,0.447014657650263,0.0743283919573002,bias,dn
128,0.0025,SLAC1,18,-0.332176708754195,0.215564687946653,0.440954178554957,0.0518172455519718,bias,dn
128,0.0025,SLAC1,19,-0.320385615318741,0.235557759787681,0.421065889223698,0.0419501137311781,bias,dn
128,0.0025,SLAC1,20,-0.309156852354538,0.233997332056716,0.428403451636203,0.0586463916610782,bias,dn
128,0.0025,SLAC1,21,-0.320784419841596,0.174805527485793,0.441331684288516,0.0567498004430507,bias,dn
128,0.0025,SLAC1,22,-0.314548574407951,0.186051091379518,0.424850466295169,0.0454878434036495,bias,dn
128,0.0025,SLAC1,23,-0.327227268550069,0.250642195401677,0.422441377965273,0.0392115127635608,bias,dn
128,0.0025,SLAC1,24,-0.327465610737073,0.252899666868424,0.426978501177742,0.0443589645637828,bias,dn
128,0.0025,SLAC1,25,-0.340058020062519,0.220673820671386,0.427798885359912,0.0307324720095736,bias,dn
128,0.0025,SLAC1,26,-0.32869557768332,0.20022575288322,0.440017711355076,0.0519566336039668,bias,dn
128,0.0025,SLAC1,27,-0.330285080335403,0.0899912008959038,0.438293924651227,0.0375642927408469,bias,dn
128,0.0025,SLAC1,28,-0.268491097379705,0.292860075195406,0.4358417004138,0.101490227643343,bias,dn
128,0.0025,SLAC1,29,-0.336348745257122,0.0512031379216391,0.457887834020194,0.0486236166734927,bias,dn
128,0.0025,SLAC1,30,-0.340909442659785,0.216808627843642,0.432262328161575,0.0347272683992703,bias,dn
128,0.0025,SLAC1,31,-0.351330552554607,0.141383150970103,0.448927162688955,0.0367382861255873,bias,dn
128,0.0025,SLAC1,32,-0.32586065812263,0.213897752465601,0.440668018607535,0.0564519059696045,bias,dn
128,0.0025,SLAC1,33,-0.345988028614984,0.21219215182327,0.442374226220817,0.0412295469047239,bias,dn
128,0.0025,SLAC1,34,-0.350982017099309,0.171517470497304,0.458526223966666,0.0506283086780046,bias,dn
128,0.0025,SLAC1,35,-0.323352911540306,0.0835748250903769,0.486566755100151,0.0910696546081984,bias,dn
128,0.0025,SLAC1,36,-0.337477342923022,0.310441723381431,0.421442577901529,0.0348665589515175,bias,dn
128,0.0025,SLAC1,37,-0.36152302831986,0.291339805735022,0.440660784928847,0.0324631995907755,bias,dn
128,0.0025,SLAC1,38,-0.313954182451793,0.221637001467035,0.419241270649602,0.043770540221783,bias,dn
128,0.0025,SLAC1,39,-0.326458080909552,0.328849778031297,0.409897242931937,0.0334804364941071,bias,dn
128,0.0025,SLAC1,40,-0.311325065065358,0.28593546419191,0.428738342640892,0.0631842788891852,bias,dn
128,0.0025,SLAC1,41,-0.329259295319579,0.340509919531251,0.413179003244673,0.0360672207292699,bias,dn
128,0.0025,SLAC1,42,-0.307889457324238,0.287771906333129,0.421344408962079,0.0581147731036873,bias,dn
128,0.0025,SLAC1,43,-0.337593698040029,0.190217677004335,0.438159877769713,0.0415205230365625,bias,dn
128,0.0025,SLAC1,44,-0.298648920921971,0.304125631361931,0.400769994729571,0.0450300533189176,bias,dn
128,0.0025,SLAC1,45,-0.31697774128513,0.233131000862753,0.431390963505047,0.0556587113459139,bias,dn
128,0.0025,SLAC1,46,-0.332582813131016,0.284213341952711,0.43038767693032,0.0471547716187019,bias,dn
128,0.0025,SLAC1,47,-0.301864105861831,0.22952322918494,0.438827978185129,0.0745305269852679,bias,dn
128,0.0025,SLAC1,48,-0.321188570041059,0.262522827220264,0.428489012954186,0.0523682836629556,bias,dn
128,0.0025,SLAC1,49,-0.361820731434092,0.0964819108460715,0.455717312583262,0.0309928558714338,bias,dn
128,0.0025,SLAC1,50,-0.31190884931513,0.141748433016514,0.446580027570657,0.0649726769015978,bias,dn
128,0.0025,SLAC2,1,-0.268945722503794,0.165155335503736,0.521124066211173,0.207162007297276,bias,dn
128,0.0025,SLAC2,2,-0.378802924727887,0.138128895093939,0.456930922734456,0.0359385707073749,bias,dn
128,0.0025,SLAC2,3,-0.398971308647045,0.281475387330826,0.473818371352569,0.0238008817940146,bias,dn
128,0.0025,SLAC2,4,-0.365970464697239,0.078865356914818,0.42413992686584,0.0112176509331705,bias,dn
128,0.0025,SLAC2,5,-0.352619666102888,0.153947338193026,0.418399192657208,0.013971234167038,bias,dn
128,0.0025,SLAC2,6,-0.34866565706186,0.18198056885393,0.457108594845681,0.0326620578494554,bias,dn
128,0.0025,SLAC2,7,-0.403507481493071,-0.0161837130042615,0.49273026886745,0.039446108878448,bias,dn
128,0.0025,SLAC2,8,-0.407541065922071,0.361119646573872,0.462712277048946,0.0196366134235964,bias,dn
128,0.0025,SLAC2,9,-0.164127224367828,0.574446398610884,0.326245840398727,0.15306683829163,bias,dn
128,0.0025,SLAC2,10,-0.322741515965563,0.478641343680275,0.382357612200595,0.0158251679193192,bias,dn
128,0.0025,SLAC2,11,-0.319573365032656,0.654441749369378,0.344823964542448,0.0166621755322703,bias,dn
128,0.0025,SLAC2,12,-0.311219210021906,-0.0780522067038009,0.472655297119923,0.0534034407842402,bias,dn
128,0.0025,SLAC2,13,-0.292669756451609,0.249277457015773,0.36651505109662,0.0193828286364894,bias,dn
128,0.0025,SLAC2,14,-0.4539114125882,0.4825627276704,0.513585994146005,0.0511422142575535,bias,dn
128,0.0025,SLAC2,15,-0.331019780224381,0.546536759425661,0.399604845695757,0.0360924795875525,bias,dn
128,0.0025,SLAC2,16,-0.295707258482603,0.228980637858009,0.439135533486652,0.0901673876933059,bias,dn
128,0.0025,SLAC2,17,-0.442476287911338,0.130788246554818,0.499353349302585,0.0117838531498982,bias,dn
128,0.0025,SLAC2,18,-0.358284056055609,0.254339877690846,0.410552862416446,0.0185417579891117,bias,dn
128,0.0025,SLAC2,19,-0.212300023994659,0.505905208287419,0.331264869903186,0.074093175560944,bias,dn
128,0.0025,SLAC2,22,-0.25993934383171,0.196821575843293,0.408073858418466,0.0847153073935501,bias,dn
128,0.0025,SLAC2,23,-0.334758843824331,0.165434649622438,0.429646210269037,0.0534699381656804,bias,dn
128,0.0025,SLAC2,24,-0.374902909113157,0.00497775545871519,0.474129498686593,0.0567287458057369,bias,dn
128,0.0025,SLAC2,25,-0.362955920772133,0.439416007541064,0.434803211363152,0.0290488204297428,bias,dn
128,0.0025,SLAC2,26,-0.290736717543764,-0.116756902504106,0.532913885008855,0.17331518620815,bias,dn
128,0.0025,SLAC2,27,-0.190774779196279,0.160151093409933,0.342859718483352,0.0502206475394723,bias,dn
128,0.0025,SLAC2,28,-0.279670494240694,0.274584476457751,0.386708064484558,0.0402450125516166,bias,dn
128,0.0025,SLAC2,29,-0.294119505283657,-0.258769243676873,0.507980813827274,0.0755569401197057,bias,dn
128,0.0025,SLAC2,30,-0.185250862807061,0.290532223508064,0.297084890622791,0.0527818438830514,bias,dn
128,0.0025,SLAC2,32,-0.295020955506993,0.395116080156138,0.368045799906137,0.0227403868215273,bias,dn
128,0.0025,SLAC2,33,-0.283107581859504,0.497136321055157,0.461732828273925,0.151668202660101,bias,dn
128,0.0025,SLAC2,34,-0.313644201938739,0.270742373392999,0.371043108145877,0.0177957006707217,bias,dn
128,0.0025,SLAC2,35,-0.251623535010847,0.508996959795874,0.345037720256023,0.0281863699218609,bias,dn
128,0.0025,SLAC2,36,-0.330188616318581,0.0364830434757771,0.444571835663684,0.0548909153519383,bias,dn
128,0.0025,SLAC2,38,-0.355819724484408,-0.0924544513345737,0.46239517329588,0.0186348770117929,bias,dn
128,0.0025,SLAC2,40,-0.295215090793398,0.115060276586223,0.426624304835705,0.0608202138004822,bias,dn
128,0.0025,SLAC2,41,-0.244767199684387,0.429243400162489,0.348719924476123,0.0503880486532802,bias,dn
128,0.0025,SLAC2,42,-0.440813756934004,0.449890175961836,0.487219237329707,0.0470619373235673,bias,dn
128,0.0025,SLAC2,43,-0.300135557563136,0.202451464726121,0.435831755596902,0.0987022786386727,bias,dn
128,0.0025,SLAC2,44,-0.280419102232987,0.441336721985961,0.380578686895107,0.0504203586703036,bias,dn
128,0.0025,SLAC2,45,-0.326599576327459,0.400903479236739,0.417951692124183,0.0703963512305245,bias,dn
128,0.0025,SLAC2,46,-0.428069765702804,-0.0152714363788693,0.490424561245737,0.0316557020289418,bias,dn
128,0.0025,SLAC2,47,-0.169182984030619,0.213567581951704,0.503091606805937,0.241962294642696,bias,dn
128,0.0025,SLAC2,48,-0.300442174893574,-0.267057616092559,0.419823150439272,0.0233570022378751,bias,dn
128,0.0025,SLAC2,49,-0.339667593237059,0.170335423461405,0.439177996333551,0.0422401002938314,bias,dn
128,0.0025,SLAC2,50,-0.210704255305777,0.103896993393442,0.297644478734591,0.015896637913287,bias,dn
128,0.01,FEL1,1,0.538811771397883,0.440807301574886,1.06665402745389,0.825746165957231,bias,dn
128,0.01,FEL1,2,0.326976289284867,0.283009091320325,0.805698240299306,0.559069698025544,bias,dn
128,0.01,FEL1,3,0.799389623830094,0.413354382266155,1.50081080047388,1.55904228370805,bias,dn
128,0.01,FEL1,4,0.325529226750409,0.361598064501193,0.82776881535985,0.593119551907163,bias,dn
128,0.01,FEL1,5,0.542972591977819,0.369520706629875,1.16763153028344,1.07552794543611,bias,dn
128,0.01,FEL1,6,0.328332972643615,0.424865262901632,0.735686298244548,0.441098157710324,bias,dn
128,0.01,FEL1,7,0.325773565406743,0.166136900536387,0.90929586150996,0.733157562987616,bias,dn
128,0.01,FEL1,8,0.0450090340173249,0.478932918416697,0.531318197932095,0.284951097352849,bias,dn
128,0.01,FEL1,9,0.274921075624823,0.437406797661088,0.771874835781882,0.521888886471093,bias,dn
