ntaxa,bl,method,rep,estbias,r,rmsd,resvar,type,parameter
128,0.0025,FEL1,44,0.583456366842464,0.059956905349849,1.2063054389406,1.14692360784426,nobias,dn
128,0.0025,FEL1,45,0.537761435558765,0.36986565719088,1.27640167958,1.40830831058758,nobias,dn
128,0.0025,FEL1,46,1.0149168617196,0.322041202074624,1.85948708468957,2.53151757507565,nobias,dn
128,0.0025,FEL1,47,1.32469042541966,0.587071762972614,2.07598684848426,2.11757047472595,nobias,dn
128,0.0025,FEL1,48,0.864947903783021,0.42722947476418,1.43540801503461,1.31555194722704,nobias,dn
128,0.0025,FEL1,49,1.09782335395143,0.122046065180246,2.17165076603558,3.74485506492414,nobias,dn
128,0.0025,FEL1,50,4.29224429441825,0.327680914889659,5.21528587386926,8.88321796089544,nobias,dn
128,0.0025,FEL2,16,1.40699413477386,0.509805581079262,2.24070760342556,2.79517872861595,nobias,dn
128,0.0025,FEL2,22,2.19494633906909,0.420796128036209,3.26355038758361,5.56940446230879,nobias,dn
128,0.0025,FEL2,26,1.22414410643272,0.340326654993014,2.13003778172954,3.14154664694997,nobias,dn
128,0.0025,FEL2,36,0.52498009899291,0.342365711144857,1.18322632747415,1.20357278043873,nobias,dn
128,0.0025,FEL2,40,0.70959113379261,0.7504663889572,1.04914128218451,0.431843635891222,nobias,dn
128,0.0025,FEL2,47,1.31287574236755,0.58708494694601,2.05989115951754,2.0903410151881,nobias,dn
128,0.0025,FUBAR1,1,0.174284494113055,0.234275208969781,0.394788862181159,0.0893308774110804,nobias,dn
128,0.0025,FUBAR1,2,0.176941513332484,0.209034505624131,0.374680083379146,0.0654692501782475,nobias,dn
128,0.0025,FUBAR1,3,0.245635079414632,0.138516240898934,0.509223534602814,0.157550284939027,nobias,dn
128,0.0025,FUBAR1,4,0.251343565136947,0.0338537708670675,0.973378961549006,0.845872630843928,nobias,dn
128,0.0025,FUBAR1,5,0.0980078779191056,0.154469671849977,0.345701547440452,0.0588540831875479,nobias,dn
128,0.0025,FUBAR1,6,0.141282982798668,0.274044450861962,0.414684925325059,0.127159249425746,nobias,dn
128,0.0025,FUBAR1,7,0.3693715131184,0.255747241162171,1.18121243610293,1.28356102845817,nobias,dn
128,0.0025,FUBAR1,8,0.237023348627232,0.205156578898678,0.514972066030593,0.181026966051879,nobias,dn
128,0.0025,FUBAR1,9,0.210053095614904,0.168705928609821,0.57231246225353,0.256014137711109,nobias,dn
128,0.0025,FUBAR1,10,0.18626538059864,0.228903499020699,0.440681228832968,0.128755003428926,nobias,dn
128,0.0025,FUBAR1,11,0.539171934660373,0.237878090617377,1.58041180807116,2.24243914506668,nobias,dn
128,0.0025,FUBAR1,12,0.245767991794873,0.12263363993911,0.568729149195915,0.224204633490206,nobias,dn
128,0.0025,FUBAR1,13,0.231608749146524,0.192272466112274,0.500437051829918,0.165017523868714,nobias,dn
128,0.0025,FUBAR1,14,0.067859497445304,0.125228317649397,0.379817466980399,0.0890966371585586,nobias,dn
128,0.0025,FUBAR1,15,0.333172057440692,0.239209625457433,0.728258374248958,0.415833651944079,nobias,dn
128,0.0025,FUBAR1,16,0.268638976113389,0.163074520231132,0.689244083871242,0.383411936121045,nobias,dn
128,0.0025,FUBAR1,17,0.115440959399958,0.295765482597253,0.326026578807968,0.0568566711693136,nobias,dn
128,0.0025,FUBAR1,18,0.198843066180522,0.226588728899009,0.469831366005169,0.15332836715407,nobias,dn
128,0.0025,FUBAR1,19,0.206658104270326,0.119667920527596,0.494307773236562,0.156889214900158,nobias,dn
128,0.0025,FUBAR1,20,0.204883769031165,0.0256474458504284,0.846450866243641,0.626527557288108,nobias,dn
128,0.0025,FUBAR1,21,0.217339967397882,0.20012926139264,0.671028521324121,0.391388770298483,nobias,dn
128,0.0025,FUBAR1,22,0.344766891649366,0.132007954879886,0.971825856620313,0.820480606865213,nobias,dn
128,0.0025,FUBAR1,23,0.185385331321364,0.136442636452148,0.443288758712062,0.116240273719901,nobias,dn
128,0.0025,FUBAR1,24,0.30320959569525,0.0800769461318237,0.692891620691175,0.347041502492013,nobias,dn
128,0.0025,FUBAR1,25,0.180161820000608,0.230079089828683,0.382358243258527,0.0743082250964104,nobias,dn
128,0.0025,FUBAR1,26,0.244927549637994,0.173762799236682,0.571349146473501,0.238544092481351,nobias,dn
128,0.0025,FUBAR1,27,0.2714125507692,0.153587330430541,0.518475299872165,0.156134351860421,nobias,dn
128,0.0025,FUBAR1,28,0.278501514401881,0.274035886259332,0.594677953159449,0.266935359170964,nobias,dn
128,0.0025,FUBAR1,29,0.251538031263729,0.175688279085646,0.564994503542191,0.22743543016625,nobias,dn
128,0.0025,FUBAR1,30,0.267265689314188,0.256043093840872,0.912674189345739,0.775826129735543,nobias,dn
128,0.0025,FUBAR1,31,0.169298835772368,0.132772938296702,0.712430700573082,0.456901792367628,nobias,dn
128,0.0025,FUBAR1,32,0.135673011457603,0.0985790964857422,0.39360651107795,0.0814607469467928,nobias,dn
128,0.0025,FUBAR1,33,0.219804195709291,0.247693780623563,0.4990167919316,0.179002633368992,nobias,dn
128,0.0025,FUBAR1,34,0.158663728602071,0.170386083904686,0.36891295413,0.0622772744473427,nobias,dn
128,0.0025,FUBAR1,35,0.124660871896977,0.161046571551915,0.479504902105181,0.178850427173749,nobias,dn
128,0.0025,FUBAR1,36,0.138182411017978,0.192573295819663,0.406537039297938,0.107347600873235,nobias,dn
128,0.0025,FUBAR1,37,0.25457076043077,0.170611875581947,0.470062754015022,0.115238317258413,nobias,dn
128,0.0025,FUBAR1,38,0.16854913223371,0.227503144016425,0.353284349266928,0.0519043695383962,nobias,dn
128,0.0025,FUBAR1,39,0.404428307206402,0.0571606033735986,1.48029149563085,2.03406634888018,nobias,dn
128,0.0025,FUBAR1,40,0.14786245207378,0.291790892512359,0.311615729647726,0.0302341650556355,nobias,dn
128,0.0025,FUBAR1,41,0.279938129148187,-0.00115808665963677,0.940998609841617,0.750800597539297,nobias,dn
128,0.0025,FUBAR1,42,0.193616124815233,0.191510563869288,0.494897401402504,0.176798535226346,nobias,dn
128,0.0025,FUBAR1,43,0.334306329493329,0.229181186735788,0.907825721880683,0.722206769930234,nobias,dn
128,0.0025,FUBAR1,44,0.115998982687228,0.0539676289231548,0.362380212728896,0.0546580993624062,nobias,dn
128,0.0025,FUBAR1,45,0.129421723171192,0.138587246454463,0.406551638325369,0.101278526115534,nobias,dn
128,0.0025,FUBAR1,46,0.229344544033956,0.262193244548784,0.489975315046279,0.166349360531968,nobias,dn
128,0.0025,FUBAR1,47,0.234919487549139,0.18302716544164,0.588733473039489,0.267620974566106,nobias,dn
128,0.0025,FUBAR1,48,0.180368905927827,0.392614284732339,0.348341815087786,0.0650532982699761,nobias,dn
128,0.0025,FUBAR1,49,0.230266571476623,0.036174053620192,0.822285465909471,0.577636087763522,nobias,dn
128,0.0025,FUBAR1,50,0.455367081874503,0.314169720119268,0.776886498851155,0.400764161311993,nobias,dn
128,0.0025,FUBAR2,1,0.203957789822552,0.230074121438967,0.474626028929382,0.156729020063664,nobias,dn
128,0.0025,FUBAR2,2,0.217393223302422,0.215088235471107,0.458953182515463,0.13096162127908,nobias,dn
128,0.0025,FUBAR2,3,0.352846896490379,0.139429600590967,0.760166690788106,0.431527812060875,nobias,dn
128,0.0025,FUBAR2,4,0.287456811563816,0.049327818858436,1.04827618526674,0.988735194822193,nobias,dn
128,0.0025,FUBAR2,5,0.109891341902382,0.15180998511258,0.389147427086819,0.0929379852626282,nobias,dn
128,0.0025,FUBAR2,6,0.172415606439814,0.271643389335909,0.483477813558141,0.186623320560936,nobias,dn
128,0.0025,FUBAR2,7,0.544843517056384,0.28004599893911,1.58376365547518,2.22878618335116,nobias,dn
128,0.0025,FUBAR2,8,0.297982339711839,0.207333761134307,0.667314923529501,0.342858460045305,nobias,dn
128,0.0025,FUBAR2,9,0.239472798021907,0.171617749358039,0.650817120597796,0.346031004419815,nobias,dn
128,0.0025,FUBAR2,10,0.242935987653199,0.235927833380694,0.562532773486486,0.240243747057683,nobias,dn
128,0.0025,FUBAR2,11,1.0427403745082,0.260089907386869,2.74103120107083,6.3873603760447,nobias,dn
128,0.0025,FUBAR2,12,0.335382516620662,0.115976699823897,0.793586575150607,0.492961076706087,nobias,dn
128,0.0025,FUBAR2,13,0.346319912591482,0.185931000071593,0.776462176097159,0.473615092013643,nobias,dn
128,0.0025,FUBAR2,14,0.105933303953156,0.124911221674015,0.442224732289085,0.138879105563274,nobias,dn
128,0.0025,FUBAR2,15,0.484586366589102,0.242385432746307,1.13911478937499,1.08437320178127,nobias,dn
128,0.0025,FUBAR2,16,0.302310262682794,0.17588543043824,0.796621324639211,0.535237706058616,nobias,dn
128,0.0025,FUBAR2,17,0.114048742238599,0.296894301321693,0.343348388389145,0.0728458118920645,nobias,dn
128,0.0025,FUBAR2,18,0.243983396797554,0.224620289714524,0.590435560164277,0.272979452583125,nobias,dn
128,0.0025,FUBAR2,19,0.307508172387231,0.106985196556933,0.756845591538224,0.449342045648402,nobias,dn
128,0.0025,FUBAR2,20,0.262753753945163,0.0376002381717185,0.988247694638711,0.871521543897149,nobias,dn
128,0.0025,FUBAR2,21,0.250896495817423,0.208779149757349,0.759465141096847,0.510822032958859,nobias,dn
128,0.0025,FUBAR2,22,0.479829730877708,0.139095451807281,1.33398209498215,1.57230435478202,nobias,dn
128,0.0025,FUBAR2,23,0.233193004469818,0.135694158538353,0.561019390757687,0.224082464746322,nobias,dn
128,0.0025,FUBAR2,24,0.38925057673754,0.0938633940724539,0.923939728130665,0.679982703189779,nobias,dn
128,0.0025,FUBAR2,25,0.204230440489372,0.227791044536046,0.455646817188226,0.135977801716723,nobias,dn
128,0.0025,FUBAR2,26,0.316286786980351,0.177192521004486,0.750886654749182,0.451408595319022,nobias,dn
128,0.0025,FUBAR2,27,0.42756885133063,0.152140562903688,0.837873791756648,0.50438655794806,nobias,dn
128,0.0025,FUBAR2,28,0.411178768159161,0.273566736748957,0.935362177482048,0.719481111154751,nobias,dn
128,0.0025,FUBAR2,29,0.309276263691131,0.1792993916639,0.698537489726198,0.375634611374217,nobias,dn
128,0.0025,FUBAR2,30,0.363299864467569,0.260274582454732,1.20933314926897,1.35562108439813,nobias,dn
128,0.0025,FUBAR2,31,0.170936434388762,0.141396447096164,0.730098743622766,0.485456600126978,nobias,dn
128,0.0025,FUBAR2,32,0.135491763434822,0.0985644885819519,0.421683320802286,0.106823599884697,nobias,dn
128,0.0025,FUBAR2,33,0.251537035363027,0.247146433824727,0.625559111358374,0.319203569264499,nobias,dn
128,0.0025,FUBAR2,34,0.20962736419932,0.16721990385408,0.463024497007878,0.130905060900657,nobias,dn
128,0.0025,FUBAR2,35,0.133869875194024,0.167625971223591,0.504333413521137,0.20442903820238,nobias,dn
128,0.0025,FUBAR2,36,0.162594221082211,0.191985328490942,0.469409944373241,0.161723658552611,nobias,dn
128,0.0025,FUBAR2,37,0.366260733079925,0.167069551315246,0.699422493844752,0.333053022185209,nobias,dn
128,0.0025,FUBAR2,38,0.215866292140899,0.225281556974801,0.444701188506165,0.118448186262364,nobias,dn
128,0.0025,FUBAR2,39,0.606590113827297,0.0662098293266197,2.0083081205253,3.72032991933978,nobias,dn
128,0.0025,FUBAR2,40,0.162817579048153,0.288203122029682,0.342302035761073,0.0526128615669362,nobias,dn
128,0.0025,FUBAR2,41,0.390305414345495,0.0290344099621047,1.20220247750096,1.26358152731364,nobias,dn
128,0.0025,FUBAR2,42,0.241046912531497,0.19313015850703,0.623038658878369,0.3115562533719,nobias,dn
128,0.0025,FUBAR2,43,0.463253796768887,0.229816935228441,1.29251031295627,1.48533135339983,nobias,dn
128,0.0025,FUBAR2,44,0.113543089297396,0.0608607292192779,0.383235519525108,0.0730556780159573,nobias,dn
128,0.0025,FUBAR2,45,0.144304942125974,0.140507631005929,0.449416754114098,0.138180302319303,nobias,dn
128,0.0025,FUBAR2,46,0.286691255315578,0.264433726282989,0.64376101727077,0.326445825822934,nobias,dn
128,0.0025,FUBAR2,47,0.347333708066593,0.18325057263928,0.864955605113626,0.625589252693469,nobias,dn
128,0.0025,FUBAR2,48,0.219647946008743,0.382095025908642,0.439797904907075,0.134403964152791,nobias,dn
128,0.0025,FUBAR2,49,0.2665519794348,0.0444747940650964,0.931095430780576,0.759235623697056,nobias,dn
128,0.0025,FUBAR2,50,0.983487359713489,0.318166269907309,1.8389757354644,2.4007510376944,nobias,dn
128,0.0025,SLAC1,1,-0.337167616669083,0.291216866457378,0.461541565055834,0.0647656368138734,nobias,dn
128,0.0025,SLAC1,2,-0.365802192788506,0.20994611111985,0.479956346239379,0.0497199303184337,nobias,dn
128,0.0025,SLAC1,3,-0.374802059872283,0.226333137889482,0.481459767631988,0.04501945232779,nobias,dn
128,0.0025,SLAC1,4,-0.370076890551092,0.119772234938603,0.516354271995004,0.0769358385627402,nobias,dn
128,0.0025,SLAC1,5,-0.372682409204315,0.207492088936656,0.486144073155745,0.0505506022648696,nobias,dn
128,0.0025,SLAC1,6,-0.397679691455161,0.320103648815694,0.486667514634907,0.039724783977812,nobias,dn
128,0.0025,SLAC1,7,-0.388878830298344,0.375010319841818,0.482309066325848,0.0518428252653873,nobias,dn
128,0.0025,SLAC1,8,-0.385016036184195,0.207267430936443,0.491101075559415,0.0446602117893938,nobias,dn
128,0.0025,SLAC1,9,-0.412865147923772,0.179989919162548,0.509439292151979,0.0361323300278641,nobias,dn
128,0.0025,SLAC1,10,-0.378712613245931,0.302524808454393,0.47640631171041,0.0445151903883674,nobias,dn
128,0.0025,SLAC1,11,-0.37548635566595,0.286293024020847,0.493045611241545,0.0676908126522349,nobias,dn
128,0.0025,SLAC1,12,-0.346449839488027,0.193666414784575,0.482506889247972,0.0678390855523584,nobias,dn
128,0.0025,SLAC1,13,-0.354846095736562,0.252043883415885,0.477719141873377,0.0630157484972541,nobias,dn
128,0.0025,SLAC1,14,-0.40755332531307,0.105412729601325,0.514515967406424,0.0392435339946125,nobias,dn
128,0.0025,SLAC1,15,-0.361512170757086,0.248750529632424,0.476274301376805,0.0545000884088821,nobias,dn
128,0.0025,SLAC1,16,-0.383449053774892,0.268057403699379,0.488159467577464,0.0506179879325907,nobias,dn
128,0.0025,SLAC1,17,-0.370834046089077,0.307613833319657,0.475187119928644,0.0520526002420427,nobias,dn
128,0.0025,SLAC1,18,-0.374462783931821,0.291994604242673,0.476909162638073,0.0483319220060063,nobias,dn
128,0.0025,SLAC1,19,-0.341460000907944,0.2762376966428,0.462178294114495,0.0595301081757038,nobias,dn
128,0.0025,SLAC1,20,-0.379732253287034,0.134766645994291,0.505202114449166,0.0575265958575556,nobias,dn
128,0.0025,SLAC1,21,-0.332069731234714,0.309476534457343,0.484997871918881,0.0999900265487232,nobias,dn
128,0.0025,SLAC1,22,-0.345263080798904,0.227526026476992,0.488925149005582,0.0814419197756051,nobias,dn
128,0.0025,SLAC1,23,-0.369326021834765,0.120425424149739,0.500557508128153,0.0592425421230284,nobias,dn
128,0.0025,SLAC1,24,-0.394408828001216,0.224135527836808,0.49443328853924,0.0414565576616594,nobias,dn
128,0.0025,SLAC1,25,-0.33950644472954,0.280010311668355,0.46343661677819,0.0633771052255359,nobias,dn
128,0.0025,SLAC1,26,-0.386708377367536,0.219137891421964,0.494728496515558,0.0492139683463968,nobias,dn
128,0.0025,SLAC1,27,-0.388117063059022,0.177214425136576,0.49520036093858,0.0429413011379127,nobias,dn
128,0.0025,SLAC1,28,-0.317146798601547,0.320014785355744,0.460489412742931,0.0846759156706519,nobias,dn
128,0.0025,SLAC1,29,-0.386733218681464,0.2554512527661,0.487142477806249,0.0440188827308019,nobias,dn
128,0.0025,SLAC1,30,-0.330950530944687,0.280082848865752,0.475704991148422,0.0854862077363226,nobias,dn
128,0.0025,SLAC1,31,-0.379023932229525,0.222627967936992,0.501711590380594,0.0661378474085704,nobias,dn
128,0.0025,SLAC1,32,-0.381550324111221,0.15729100119313,0.496420646268116,0.0482505462035104,nobias,dn
128,0.0025,SLAC1,33,-0.365560280712568,0.252204594986088,0.481191135065867,0.0573133503495707,nobias,dn
128,0.0025,SLAC1,34,-0.369873719161985,0.20701469328847,0.486834019218824,0.054020980684824,nobias,dn
128,0.0025,SLAC1,35,-0.382358019541174,0.225990810748944,0.496823591729178,0.0571925388334329,nobias,dn
128,0.0025,SLAC1,36,-0.40812333353584,0.207079505934404,0.49853786522139,0.0296766178290887,nobias,dn
128,0.0025,SLAC1,37,-0.347494006122157,0.234653342421559,0.471848461491269,0.0600175716012844,nobias,dn
128,0.0025,SLAC1,38,-0.387346707939518,0.266836155104524,0.480650904659729,0.0358204803268138,nobias,dn
128,0.0025,SLAC1,39,-0.330325402282499,0.174325125735195,0.506280777698751,0.105579808475,nobias,dn
128,0.0025,SLAC1,40,-0.390946095913387,0.33212965835097,0.472788129807205,0.0281621507803534,nobias,dn
128,0.0025,SLAC1,41,-0.326283997633722,0.224512794530067,0.483496618766356,0.0900476356448382,nobias,dn
128,0.0025,SLAC1,42,-0.358596712233805,0.202599712583324,0.493692070090335,0.0720084804279556,nobias,dn
128,0.0025,SLAC1,43,-0.354067144021241,0.267618746977613,0.483431662754598,0.0730240759722179,nobias,dn
128,0.0025,SLAC1,44,-0.369400645710813,0.0730604651370974,0.498723095673122,0.0509291224014631,nobias,dn
128,0.0025,SLAC1,45,-0.417657707156797,0.160914173248882,0.50842459085561,0.0272800642118308,nobias,dn
128,0.0025,SLAC1,46,-0.390503646218761,0.287594700522424,0.486394692851939,0.0432204062808207,nobias,dn
128,0.0025,SLAC1,47,-0.356849187341181,0.286927842494266,0.475841712436487,0.0638106810589754,nobias,dn
128,0.0025,SLAC1,48,-0.35478800931229,0.459959329606058,0.442258218493088,0.0464464049400272,nobias,dn
128,0.0025,SLAC1,49,-0.361291091151033,0.198519205607093,0.499919319718358,0.0765688341647898,nobias,dn
128,0.0025,SLAC1,50,-0.35638783677279,0.364689527002928,0.459300314704078,0.0540804802186465,nobias,dn
128,0.0025,SLAC2,1,-0.443097703786224,0.288862458433405,0.53679641436402,0.0189380371497395,nobias,dn
128,0.0025,SLAC2,2,-0.396627785657193,-0.0002955338343088,0.497236497363576,0.018922529634889,nobias,dn
128,0.0025,SLAC2,3,-0.414358618239958,0.45695910216096,0.489484305935242,0.0181314003509891,nobias,dn
128,0.0025,SLAC2,4,-0.380723883945585,-0.00842860693373077,0.478040597171324,0.0209775305996886,nobias,dn
128,0.0025,SLAC2,5,-0.330122176321558,0.154295796452159,0.492359868503326,0.116420494981013,nobias,dn
128,0.0025,SLAC2,6,-0.503092625228585,0.0859491213258701,0.555721468742167,0.0121104678791995,nobias,dn
128,0.0025,SLAC2,7,-0.281271468222256,0.639880072946517,0.373055584347282,0.0610963118087516,nobias,dn
128,0.0025,SLAC2,8,-0.445385539609211,0.0312759117810118,0.537979903947625,0.0148712424745681,nobias,dn
128,0.0025,SLAC2,9,-0.390992919981549,-0.178686307740803,0.493693414211921,0.0187690887458749,nobias,dn
128,0.0025,SLAC2,10,-0.355673398649981,0.36182422828121,0.468421108443563,0.0748131683639506,nobias,dn
128,0.0025,SLAC2,11,-0.416813701360665,0.238257255384796,0.550135631962876,0.137561484881496,nobias,dn
128,0.0025,SLAC2,12,-0.334860780386849,-0.115630076726105,0.448754769606729,0.0394085375565131,nobias,dn
128,0.0025,SLAC2,13,-0.232651849936552,0.193596449704658,0.403462326170115,0.0834975161446884,nobias,dn
128,0.0025,SLAC2,14,-0.448741729898725,-0.125819384911007,0.549790479939779,0.0287316078303419,nobias,dn
128,0.0025,SLAC2,15,-0.443958922032164,0.387963416670653,0.524448987749191,0.0350203975480857,nobias,dn
128,0.0025,SLAC2,17,-0.401370198261569,0.404985129750593,0.484720345080699,0.0535566892575768,nobias,dn
128,0.0025,SLAC2,18,-0.43106179413785,0.194806694400334,0.52401121531117,0.0407206720539007,nobias,dn
128,0.0025,SLAC2,19,-0.340711576532058,0.123727403413543,0.537818859261814,0.137095607350773,nobias,dn
128,0.0025,SLAC2,20,-0.447666364231852,-0.224671721465917,0.553495471186929,0.0126783505996399,nobias,dn
128,0.0025,SLAC2,21,-0.319170409056495,0.204681571105759,0.4822159076042,0.110389927839435,nobias,dn
128,0.0025,SLAC2,22,-0.252955941172184,0.499031329746439,0.344906534643508,0.0330986126212661,nobias,dn
128,0.0025,SLAC2,23,-0.314961680655224,0.110687145895076,0.457957424472038,0.061976367418579,nobias,dn
128,0.0025,SLAC2,24,-0.334951662350315,0.430378146061829,0.44313808246302,0.0709552083106445,nobias,dn
128,0.0025,SLAC2,25,-0.384305121787334,0.277206338047853,0.485070720985443,0.0451164025284146,nobias,dn
128,0.0025,SLAC2,26,-0.368707288789497,0.296583950070278,0.484905394189005,0.069141908474452,nobias,dn
128,0.0025,SLAC2,27,-0.340757896922652,-0.186561013773614,0.548158117075827,0.146257581778592,nobias,dn
128,0.0025,SLAC2,28,-0.351057701512554,0.13412034570756,0.468403795433348,0.0533998529314629,nobias,dn
128,0.0025,SLAC2,29,-0.492474609354957,0.117082372069931,0.55803507906954,0.0572400771378292,nobias,dn
128,0.0025,SLAC2,30,-0.413709138951013,0.0433408180977421,0.512173074152478,0.0327178996487263,nobias,dn
128,0.0025,SLAC2,31,-0.258791709552628,0.395844339596192,0.449502134013334,0.143930189501356,nobias,dn
128,0.0025,SLAC2,33,-0.36720309721653,-0.154665029954424,0.471298282932523,0.0339182391656533,nobias,dn
128,0.0025,SLAC2,34,-0.324292858648204,0.319753436552434,0.45036455388356,0.0756349368885581,nobias,dn
128,0.0025,SLAC2,35,-0.385112706429655,0.100237015897484,0.499096230649526,0.0637809632966368,nobias,dn
128,0.0025,SLAC2,36,-0.359209656397507,0.23432066189467,0.48031323462252,0.0328842741797046,nobias,dn
128,0.0025,SLAC2,37,-0.312830874189808,0.210382551206696,0.447169510688461,0.0598533147365549,nobias,dn
128,0.0025,SLAC2,38,-0.41347540460942,0.327304362457379,0.476242146262546,0.040942473946603,nobias,dn
128,0.0025,SLAC2,39,-0.174856596596199,0.199989453256341,0.617723363094121,0.420351582047913,nobias,dn
128,0.0025,SLAC2,40,-0.211970692290481,0.643658079301753,0.269983573241373,0.0187493866434136,nobias,dn
128,0.0025,SLAC2,41,-0.316404039470663,0.495005027928549,0.38655406467649,0.0435608104872331,nobias,dn
128,0.0025,SLAC2,42,-0.467097674632071,0.083011113899768,0.550397071132367,0.031897379640357,nobias,dn
128,0.0025,SLAC2,43,-0.360124590224245,-0.2833096005054,0.49528049307736,0.0335765880539755,nobias,dn
128,0.0025,SLAC2,44,-0.370039227311606,0.0102041541631234,0.487291734941086,0.0496914863695474,nobias,dn
128,0.0025,SLAC2,45,-0.349012022551999,-0.0192439421662863,0.443509882061574,0.0134804567555608,nobias,dn
128,0.0025,SLAC2,46,-0.466668068758896,0.152891447536131,0.556124735443155,0.0365685216762831,nobias,dn
128,0.0025,SLAC2,47,-0.209964535926031,0.485305129265122,0.268009554111393,0.0222690271346395,nobias,dn
128,0.0025,SLAC2,48,-0.319942527063802,0.322021410997434,0.454630635357181,0.0750048908989453,nobias,dn
