ntaxa,bl,method,rep,estbias,r,rmsd,type
128,0.0025,FUBAR2,19,0.294870838690195,0.0521021287768172,0.754805935184405,nobias
128,0.0025,FUBAR2,20,0.299827995782339,0.00915600348502648,1.18167743279148,nobias
128,0.0025,FUBAR2,21,0.334744981207793,0.185930207060438,1.01255736844688,nobias
128,0.0025,FUBAR2,22,0.460424515531226,0.15457052445539,1.41076359472116,nobias
128,0.0025,FUBAR2,23,0.318340640738339,0.174720047826363,0.704236543045898,nobias
128,0.0025,FUBAR2,24,0.123653737732257,-0.00571202909463936,0.701060929501467,nobias
128,0.0025,FUBAR2,25,0.314824586076245,0.115295668077231,0.69451334437346,nobias
128,0.0025,FUBAR2,26,0.338493424793892,0.142007406070746,0.899824490126536,nobias
128,0.0025,FUBAR2,27,0.336123719965224,0.114350357435537,0.824939841167202,nobias
128,0.0025,FUBAR2,28,0.519514101358593,0.258390853782126,1.28419378987241,nobias
128,0.0025,FUBAR2,29,0.315098085708155,0.0818955031387106,0.801137595019475,nobias
128,0.0025,FUBAR2,30,0.481168049091629,0.237277349077406,1.61341837928051,nobias
128,0.0025,FUBAR2,31,0.246702812163389,0.141911964795961,0.865437618100367,nobias
128,0.0025,FUBAR2,32,0.227527487776554,0.0243687682041921,0.619876208291368,nobias
128,0.0025,FUBAR2,33,0.245008444186725,0.142898841709138,0.873046291058454,nobias
128,0.0025,FUBAR2,34,0.248555353111269,0.011935338706828,0.626847735375804,nobias
128,0.0025,FUBAR2,35,0.212644380452601,0.0480673467709568,0.717810687823719,nobias
128,0.0025,FUBAR2,36,0.145407605548562,0.0789628463356128,0.519876332202335,nobias
128,0.0025,FUBAR2,37,0.39868793857992,0.125445592389938,0.861568328962716,nobias
128,0.0025,FUBAR2,38,0.179469351445603,0.126196777000342,0.480664931350587,nobias
128,0.0025,FUBAR2,39,0.394508644152423,0.0654461410970795,1.15753259748604,nobias
128,0.0025,FUBAR2,40,0.194895918077858,0.226305683671345,0.434768126507191,nobias
128,0.0025,FUBAR2,41,0.47608412127335,-0.000267576538165513,1.54246036854636,nobias
128,0.0025,FUBAR2,42,0.356907934064592,0.134495009586876,0.896834208317937,nobias
128,0.0025,FUBAR2,43,0.53715424266085,0.215140209819779,1.92763025101992,nobias
128,0.0025,FUBAR2,44,0.224045293080899,-0.0353420706120947,0.56529869731317,nobias
128,0.0025,FUBAR2,45,0.148554056737499,0.128849405267721,0.483081745838917,nobias
128,0.0025,FUBAR2,46,0.31021082379262,0.189034028586592,0.823966932700691,nobias
128,0.0025,FUBAR2,47,0.362582933084511,0.177449528347162,1.00762495113369,nobias
128,0.0025,FUBAR2,48,0.266457407288757,0.170082466510358,0.644604437797955,nobias
128,0.0025,FUBAR2,49,0.341747732286585,-0.0130238199409191,1.32664187583316,nobias
128,0.0025,FUBAR2,50,0.703363322916261,0.271514451767349,1.60989653863414,nobias
128,0.0025,SLAC1,1,0.0411894185210223,0.291216866457378,0.939927781802784,nobias
128,0.0025,SLAC1,2,-0.0171059529491294,0.209946111119849,0.922311403014336,nobias
128,0.0025,SLAC1,3,0.207569977851451,0.226333137889481,1.43603920034305,nobias
128,0.0025,SLAC1,4,0.166369140576744,0.119772234938603,1.67555749474862,nobias
128,0.0025,SLAC1,5,-0.11428868932175,0.207492088936656,0.794296716216466,nobias
128,0.0025,SLAC1,6,-0.127497521177332,0.320103648815695,0.888218595865966,nobias
128,0.0025,SLAC1,7,0.208903238893847,0.375010319841819,1.84145385104957,nobias
128,0.0025,SLAC1,8,0.0308974106911354,0.207267430936443,1.16673848013515,nobias
128,0.0025,SLAC1,9,-0.199743194383536,0.179989919162548,0.855661458389792,nobias
128,0.0025,SLAC1,10,-0.01563273312778,0.302524808454393,0.990117216444064,nobias
128,0.0025,SLAC1,11,0.496606448366175,0.286293024020847,2.58727130689257,nobias
128,0.0025,SLAC1,12,0.0936139162787161,0.193666414784575,1.13873849464024,nobias
128,0.0025,SLAC1,13,0.213816244055747,0.252043883415885,1.4352320078577,nobias
128,0.0025,SLAC1,14,-0.25701571293838,0.105412729601325,0.707106265972245,nobias
128,0.0025,SLAC1,15,0.315664279556748,0.248750529632423,1.63603763968062,nobias
128,0.0025,SLAC1,16,0.115089380236523,0.268057403699379,1.43377419611985,nobias
128,0.0025,SLAC1,17,-0.146446465471558,0.307613833319657,0.723975213446512,nobias
128,0.0025,SLAC1,18,0.114288108489472,0.291994604242673,1.27668410687012,nobias
128,0.0025,SLAC1,19,0.150925092103133,0.2762376966428,1.13742059190938,nobias
128,0.0025,SLAC1,20,-0.00829048944719964,0.134766645994291,1.15931331684352,nobias
128,0.0025,SLAC1,21,0.181377673973793,0.309476534457343,1.45537327575238,nobias
128,0.0025,SLAC1,22,0.299556432222377,0.227526026476992,1.7077352407789,nobias
128,0.0025,SLAC1,23,0.0152921551743326,0.120425424149738,1.11805689012765,nobias
128,0.0025,SLAC1,24,0.120192136605663,0.224135527836808,1.48045233516665,nobias
128,0.0025,SLAC1,25,0.107464660957052,0.280010311668355,1.07202182377989,nobias
128,0.0025,SLAC1,26,0.041821113551642,0.219137891421964,1.27513301890747,nobias
128,0.0025,SLAC1,27,0.134102830854974,0.177214425136576,1.43128814751979,nobias
128,0.0025,SLAC1,28,0.316791475042363,0.320014785355745,1.4888675169889,nobias
128,0.0025,SLAC1,29,0.0335335172853392,0.2554512527661,1.1876124764981,nobias
128,0.0025,SLAC1,30,0.175334468213391,0.280082848865752,1.31678351019621,nobias
128,0.0025,SLAC1,31,-0.0183159140098649,0.222627967936993,1.202297825897,nobias
128,0.0025,SLAC1,32,-0.10734181469517,0.157291001193129,0.865864932708234,nobias
128,0.0025,SLAC1,33,0.0256428980807175,0.252204594986088,1.07735092334259,nobias
128,0.0025,SLAC1,34,-0.0564611119352729,0.20701469328847,0.91468000054397,nobias
128,0.0025,SLAC1,35,-0.152496129135931,0.225990810748943,0.835830319277733,nobias
128,0.0025,SLAC1,36,-0.1522274113954,0.207079505934404,0.833438756816592,nobias
128,0.0025,SLAC1,37,0.197708373957456,0.234653342421558,1.28786015722294,nobias
128,0.0025,SLAC1,38,-0.0173511103385094,0.266836155104524,0.970000793426278,nobias
128,0.0025,SLAC1,39,0.262962391922145,0.174325125735194,1.65345051830051,nobias
128,0.0025,SLAC1,40,-0.0657355704015544,0.33212965835097,0.804639843757418,nobias
128,0.0025,SLAC1,41,0.249139268130981,0.224512794530066,1.46213659926395,nobias
128,0.0025,SLAC1,42,-0.0149209862677147,0.202599712583323,1.04498597126091,nobias
128,0.0025,SLAC1,43,0.185736956661383,0.267618746977613,1.47064906334973,nobias
128,0.0025,SLAC1,44,-0.0815599834264381,0.0730604651370957,0.856034907136996,nobias
128,0.0025,SLAC1,45,-0.215890791822375,0.160914173248881,0.774918804907425,nobias
128,0.0025,SLAC1,46,-0.0137545476935723,0.287594700522424,1.11552160679194,nobias
128,0.0025,SLAC1,47,0.174286412864331,0.286927842494266,1.38383012218751,nobias
128,0.0025,SLAC1,48,0.0210929449804204,0.459959329606059,0.895341071339759,nobias
128,0.0025,SLAC1,49,0.0423773112323867,0.198519205607093,1.23922922652999,nobias
128,0.0025,SLAC1,50,0.768718784295932,0.364689527002929,2.60535583305704,nobias
128,0.0025,SLAC2,1,-0.456882495821913,0.288727774904505,0.546365954378702,nobias
128,0.0025,SLAC2,2,-0.412630795786204,0.000620295028726339,0.500181210909268,nobias
128,0.0025,SLAC2,3,-0.414358618239958,0.45695910216096,0.489484305935242,nobias
128,0.0025,SLAC2,4,-0.380723883945592,-0.00842860693373985,0.478040597171325,nobias
128,0.0025,SLAC2,5,-0.368315218482319,0.143588829255567,0.50182105919788,nobias
128,0.0025,SLAC2,6,-0.51023750245827,0.0859491213258701,0.558604600119615,nobias
128,0.0025,SLAC2,7,-0.287393374757034,0.623547712737758,0.378853986550935,nobias
128,0.0025,SLAC2,8,-0.457512320618155,0.0312759117810118,0.54171246392907,nobias
128,0.0025,SLAC2,9,-0.390992919981549,-0.178686307740803,0.493693414211921,nobias
128,0.0025,SLAC2,10,-0.33195510006676,0.185241887437387,0.518170966854623,nobias
128,0.0025,SLAC2,11,-0.473999056880649,0.238257255384796,0.553605037201404,nobias
128,0.0025,SLAC2,12,-0.352392986326754,-0.146010042452782,0.45019663407992,nobias
128,0.0025,SLAC2,13,-0.238155941787482,0.204565760065024,0.400866178425077,nobias
128,0.0025,SLAC2,14,-0.459192576031308,-0.135687621102783,0.551430637535548,nobias
128,0.0025,SLAC2,15,-0.46194409803388,0.382429207507371,0.537227344518372,nobias
128,0.0025,SLAC2,17,-0.432013904669962,0.409284008912068,0.497632694870963,nobias
128,0.0025,SLAC2,18,-0.452559375718734,0.144950692351033,0.537835935702324,nobias
128,0.0025,SLAC2,19,-0.362312834095938,0.0478831247023901,0.557077888001727,nobias
128,0.0025,SLAC2,20,-0.458680616438269,-0.224671721465917,0.550908170496499,nobias
128,0.0025,SLAC2,21,-0.317900035436801,0.257156338046417,0.491836162961159,nobias
128,0.0025,SLAC2,22,-0.280556055749373,0.541755593541903,0.35611186192606,nobias
128,0.0025,SLAC2,23,-0.314961680655224,0.110687145895076,0.457957424472038,nobias
128,0.0025,SLAC2,24,-0.32221278499345,0.529432574394333,0.440984665835592,nobias
128,0.0025,SLAC2,25,-0.384493069752351,0.277604803528105,0.485096753859748,nobias
128,0.0025,SLAC2,26,-0.376915595948533,0.308938176402946,0.480427176594399,nobias
128,0.0025,SLAC2,27,-0.403278676752623,-0.185454017068242,0.532125256908931,nobias
128,0.0025,SLAC2,28,-0.37093802702962,0.0832117713480724,0.481423443610424,nobias
128,0.0025,SLAC2,29,-0.469841125192371,0.201824430397699,0.573607813587003,nobias
128,0.0025,SLAC2,30,-0.400441708954054,0.0433408180977422,0.521508063173611,nobias
128,0.0025,SLAC2,31,-0.274960877473258,0.384303904013617,0.454717831935278,nobias
128,0.0025,SLAC2,33,-0.410544161994518,-0.152070706168807,0.47792375556738,nobias
128,0.0025,SLAC2,34,-0.340922564437052,0.308266593207423,0.457355714368317,nobias
128,0.0025,SLAC2,35,-0.426279600088937,0.175433896382047,0.498485418973437,nobias
128,0.0025,SLAC2,36,-0.377973689906494,0.299856025815614,0.482645219390899,nobias
128,0.0025,SLAC2,37,-0.352866939981709,0.181544248564745,0.466796552358607,nobias
128,0.0025,SLAC2,38,-0.446090266522716,0.145211597541965,0.505065759360824,nobias
128,0.0025,SLAC2,39,-0.328152091398439,0.177027906317274,0.473814232526297,nobias
128,0.0025,SLAC2,40,-0.235479433458455,0.507265913114491,0.300685423461749,nobias
128,0.0025,SLAC2,41,-0.344542971801589,0.492911732775373,0.404277743831255,nobias
128,0.0025,SLAC2,42,-0.46546480533294,0.0969673310713311,0.549123149498925,nobias
128,0.0025,SLAC2,43,-0.371657898313593,-0.297311037091743,0.495261490417517,nobias
128,0.0025,SLAC2,44,-0.39126355613008,0.0697707892392107,0.48679273515031,nobias
128,0.0025,SLAC2,45,-0.359658010557938,-0.0192439421662935,0.44338755613228,nobias
128,0.0025,SLAC2,46,-0.470190018297286,0.167406899598403,0.556033131501862,nobias
128,0.0025,SLAC2,47,-0.229257226459669,0.485053937045343,0.27460658105325,nobias
128,0.0025,SLAC2,48,-0.363116945990193,0.347003071734837,0.464362906090666,nobias
128,0.0025,SLAC2,49,-0.37344359482542,0.136526844062781,0.499376259723126,nobias
128,0.0025,SLAC2,50,-0.46144492748716,0.568900979784814,0.509038416001173,nobias
128,0.01,FEL1,1,0.194777231355108,0.447681616541635,0.709800445345243,nobias
128,0.01,FEL1,2,0.182138579389888,0.313098838646032,0.82697617032072,nobias
128,0.01,FEL1,3,0.331134395402581,0.409246529825516,0.96016337448872,nobias
128,0.01,FEL1,4,0.108663396128335,0.280480100112473,0.71600156763193,nobias
128,0.01,FEL1,5,0.283115417903476,0.278526479902823,0.902881832978956,nobias
128,0.01,FEL1,6,0.0911566619219414,0.430319349556656,0.586417384228289,nobias
128,0.01,FEL1,7,0.267787828978926,0.357664495382199,0.841299742583202,nobias
128,0.01,FEL1,8,0.0743777788761111,0.378765430514534,0.806817595231543,nobias
128,0.01,FEL1,9,0.260310641325389,0.469323707249137,0.808896336109744,nobias
128,0.01,FEL1,10,0.220823353320489,0.392613027833339,0.662677794369089,nobias
128,0.01,FEL1,11,0.392105798687085,0.425084689596901,0.948230202831481,nobias
128,0.01,FEL1,12,0.141057908815986,0.397315430939633,0.581038333623104,nobias
128,0.01,FEL1,13,0.206295630059745,0.478587622461981,0.606665517059423,nobias
128,0.01,FEL1,14,0.18345319202455,0.493521680308288,0.727637485887163,nobias
128,0.01,FEL1,15,0.29276426243181,0.333981498553866,0.825540992257241,nobias
128,0.01,FEL1,16,0.429721904143947,0.380027473946088,1.17168573028579,nobias
128,0.01,FEL1,17,0.191032362754872,0.432224126071588,0.721539724115908,nobias
128,0.01,FEL1,18,0.053194558509005,0.337830463330989,0.485678942460205,nobias
128,0.01,FEL1,19,0.258597694532729,0.376402674245383,0.688484543553023,nobias
128,0.01,FEL1,20,0.213116235899967,0.518859413134074,0.687194631944272,nobias
128,0.01,FEL1,21,0.137615601968938,0.322552242116886,0.735819338484703,nobias
128,0.01,FEL1,22,0.129503817721464,0.238712470302894,0.787476310750258,nobias
128,0.01,FEL1,23,0.538240343417325,0.476526693430766,0.973530081147245,nobias
128,0.01,FEL1,24,0.386497224274053,0.508631615673962,0.868470384175317,nobias
128,0.01,FEL1,25,0.086897633145418,0.45648265908239,0.521747648806067,nobias
