ntaxa,bl,method,rep,estbias,r,rmsd,resvar,type
128,0.0025,FEL1,21,1.18445826299538,0.375487352856341,2.09563047783342,3.00003166429051,nobias
128,0.0025,FEL1,22,2.20123907145296,0.420779972341687,3.27157293387144,5.59228875848142,nobias
128,0.0025,FEL1,23,0.943436834964334,0.352823474278026,1.68111573330603,1.98763159841529,nobias
128,0.0025,FEL1,24,2.33697255450144,0.201866560730954,3.18956041503532,5.17066991758921,nobias
128,0.0025,FEL1,25,0.912710888247204,0.264966992564712,1.54233077975996,1.62459655629957,nobias
128,0.0025,FEL1,26,1.2469111297049,0.340311230099047,2.16235419159182,3.22423476716169,nobias
128,0.0025,FEL1,27,1.97896999228949,-0.021302463591741,2.82508749394179,4.35913400387318,nobias
128,0.0025,FEL1,28,1.56968733485484,0.292169739425679,2.37793328174925,3.28426891480531,nobias
128,0.0025,FEL1,29,1.44416918303295,0.129752161209,2.29892226362377,3.46095900799385,nobias
128,0.0025,FEL1,30,0.912648736863342,0.380633181123548,1.81380321849317,2.43980181444229,nobias
128,0.0025,FEL1,31,0.80431599953122,0.424206096084483,1.75533367024118,2.3878949417683,nobias
128,0.0025,FEL1,32,0.515694313678221,0.112852282955295,1.2830435026261,1.4523611579923,nobias
128,0.0025,FEL1,33,1.16344569922218,0.414410727968656,1.88847266160969,2.1704950485287,nobias
128,0.0025,FEL1,34,0.58802555939088,0.292722203289628,1.24973714297363,1.2793408401156,nobias
128,0.0025,FEL1,35,0.458862043558481,0.257451714114961,1.25661130828302,1.45670038970945,nobias
128,0.0025,FEL1,36,0.585275833368342,0.342122270318744,1.26697878915591,1.3480124423359,nobias
128,0.0025,FEL1,37,1.72251556252175,0.158414333198325,2.30785166311896,2.52170210581319,nobias
128,0.0025,FEL1,38,0.951953708002227,0.279427316838404,1.56466484171404,1.63608155664474,nobias
128,0.0025,FEL1,39,2.25882108053215,0.122932990771079,3.61641688353045,8.51190038001786,nobias
128,0.0025,FEL1,40,0.765025558920942,0.750478136327709,1.11850670402253,0.472653476772869,nobias
128,0.0025,FEL1,41,1.50299902631548,0.120113290142068,2.48307666575933,4.14292002105787,nobias
128,0.0025,FEL1,42,0.94895774388232,0.178047417621332,1.77728838366309,2.4087390118822,nobias
128,0.0025,FEL1,43,1.99024115265688,0.305216798039037,3.13893696001489,6.03084452557029,nobias
128,0.0025,FEL1,44,0.583456366842464,0.059956905349849,1.2063054389406,1.14692360784426,nobias
128,0.0025,FEL1,45,0.537761435558762,0.369865657190877,1.27640167958,1.40830831058758,nobias
128,0.0025,FEL1,46,1.0149168617196,0.322041202074624,1.85948708468957,2.53151757507565,nobias
128,0.0025,FEL1,47,1.32469042541966,0.587071762972614,2.07598684848426,2.11757047472595,nobias
128,0.0025,FEL1,48,0.864947903783021,0.42722947476418,1.43540801503461,1.31555194722704,nobias
128,0.0025,FEL1,49,1.09782335395143,0.122046065180246,2.17165076603558,3.74485506492414,nobias
128,0.0025,FEL1,50,4.29224429441825,0.327680914889659,5.21528587386926,8.88321796089544,nobias
128,0.0025,FEL2,16,2285624263454489,-0.03270161160682,Inf,Inf,nobias
128,0.0025,FEL2,22,334928874795798,0.23530691900897,Inf,Inf,nobias
128,0.0025,FEL2,26,-0.383222801258724,0.309587351975136,0.480621916664071,0.0469070240478714,nobias
128,0.0025,FEL2,36,18720225414573.2,0.25756788212454,Inf,Inf,nobias
128,0.0025,FEL2,40,46191960054482,0.456299502620682,Inf,Inf,nobias
128,0.0025,FEL2,47,260092338179770,-0.0966352470960141,Inf,Inf,nobias
128,0.0025,FUBAR1,1,0.174284494113054,0.234275208969781,0.394788862181158,0.0893308774110804,nobias
128,0.0025,FUBAR1,2,0.176941513332483,0.209034505624131,0.374680083379145,0.0654692501782475,nobias
128,0.0025,FUBAR1,3,0.245635079414631,0.138516240898934,0.509223534602813,0.157550284939027,nobias
128,0.0025,FUBAR1,4,0.251343565136946,0.033853770867067,0.973378961549005,0.845872630843928,nobias
128,0.0025,FUBAR1,5,0.0980078779191046,0.154469671849977,0.345701547440451,0.0588540831875479,nobias
128,0.0025,FUBAR1,6,0.141282982798667,0.274044450861962,0.414684925325058,0.127159249425746,nobias
128,0.0025,FUBAR1,7,0.369371513118399,0.255747241162172,1.18121243610293,1.28356102845817,nobias
128,0.0025,FUBAR1,8,0.237023348627231,0.205156578898678,0.514972066030592,0.181026966051879,nobias
128,0.0025,FUBAR1,9,0.210053095614903,0.168705928609821,0.572312462253529,0.256014137711109,nobias
128,0.0025,FUBAR1,10,0.186265380598639,0.228903499020699,0.440681228832967,0.128755003428926,nobias
128,0.0025,FUBAR1,11,0.539171934660372,0.237878090617378,1.58041180807116,2.24243914506668,nobias
128,0.0025,FUBAR1,12,0.245767991794872,0.12263363993911,0.568729149195914,0.224204633490206,nobias
128,0.0025,FUBAR1,13,0.231608749146522,0.192272466112274,0.500437051829917,0.165017523868714,nobias
128,0.0025,FUBAR1,14,0.067859497445303,0.125228317649396,0.379817466980398,0.0890966371585586,nobias
128,0.0025,FUBAR1,15,0.333172057440691,0.239209625457433,0.728258374248957,0.415833651944079,nobias
128,0.0025,FUBAR1,16,0.268638976113388,0.163074520231132,0.689244083871241,0.383411936121045,nobias
128,0.0025,FUBAR1,17,0.115440959399957,0.295765482597253,0.326026578807966,0.0568566711693136,nobias
128,0.0025,FUBAR1,18,0.198843066180521,0.226588728899009,0.469831366005167,0.15332836715407,nobias
128,0.0025,FUBAR1,19,0.206658104270325,0.119667920527595,0.494307773236561,0.156889214900158,nobias
128,0.0025,FUBAR1,20,0.204883769031164,0.0256474458504278,0.84645086624364,0.626527557288108,nobias
128,0.0025,FUBAR1,21,0.217339967397881,0.20012926139264,0.67102852132412,0.391388770298483,nobias
128,0.0025,FUBAR1,22,0.344766891649365,0.132007954879886,0.971825856620313,0.820480606865213,nobias
128,0.0025,FUBAR1,23,0.185385331321363,0.136442636452148,0.443288758712061,0.116240273719901,nobias
128,0.0025,FUBAR1,24,0.303209595695249,0.0800769461318228,0.692891620691174,0.347041502492013,nobias
128,0.0025,FUBAR1,25,0.180161820000607,0.230079089828682,0.382358243258526,0.0743082250964104,nobias
128,0.0025,FUBAR1,26,0.244927549637994,0.173762799236682,0.5713491464735,0.238544092481351,nobias
128,0.0025,FUBAR1,27,0.271412550769199,0.153587330430541,0.518475299872164,0.156134351860421,nobias
128,0.0025,FUBAR1,28,0.27850151440188,0.274035886259333,0.594677953159449,0.266935359170964,nobias
128,0.0025,FUBAR1,29,0.251538031263728,0.175688279085646,0.56499450354219,0.22743543016625,nobias
128,0.0025,FUBAR1,30,0.267265689314187,0.256043093840873,0.912674189345738,0.775826129735542,nobias
128,0.0025,FUBAR1,31,0.169298835772367,0.132772938296702,0.712430700573082,0.456901792367628,nobias
128,0.0025,FUBAR1,32,0.135673011457602,0.0985790964857414,0.393606511077949,0.0814607469467928,nobias
128,0.0025,FUBAR1,33,0.21980419570929,0.247693780623563,0.499016791931599,0.179002633368991,nobias
128,0.0025,FUBAR1,34,0.15866372860207,0.170386083904685,0.368912954129999,0.0622772744473427,nobias
128,0.0025,FUBAR1,35,0.124660871896976,0.161046571551915,0.47950490210518,0.178850427173749,nobias
128,0.0025,FUBAR1,36,0.138182411017977,0.192573295819663,0.406537039297937,0.107347600873235,nobias
128,0.0025,FUBAR1,37,0.254570760430769,0.170611875581946,0.470062754015021,0.115238317258413,nobias
128,0.0025,FUBAR1,38,0.168549132233709,0.227503144016425,0.353284349266926,0.0519043695383962,nobias
128,0.0025,FUBAR1,39,0.404428307206401,0.0571606033735981,1.48029149563085,2.03406634888018,nobias
128,0.0025,FUBAR1,40,0.147862452073779,0.291790892512359,0.311615729647724,0.0302341650556355,nobias
128,0.0025,FUBAR1,41,0.279938129148186,-0.00115808665963775,0.940998609841616,0.750800597539297,nobias
128,0.0025,FUBAR1,42,0.193616124815232,0.191510563869288,0.494897401402503,0.176798535226346,nobias
128,0.0025,FUBAR1,43,0.334306329493328,0.229181186735789,0.907825721880682,0.722206769930234,nobias
128,0.0025,FUBAR1,44,0.115998982687227,0.0539676289231535,0.362380212728895,0.0546580993624062,nobias
128,0.0025,FUBAR1,45,0.129421723171191,0.138587246454463,0.406551638325368,0.101278526115534,nobias
128,0.0025,FUBAR1,46,0.229344544033956,0.262193244548785,0.489975315046278,0.166349360531968,nobias
128,0.0025,FUBAR1,47,0.234919487549138,0.18302716544164,0.588733473039488,0.267620974566106,nobias
128,0.0025,FUBAR1,48,0.180368905927827,0.392614284732341,0.348341815087784,0.0650532982699761,nobias
128,0.0025,FUBAR1,49,0.230266571476621,0.0361740536201915,0.82228546590947,0.577636087763522,nobias
128,0.0025,FUBAR1,50,0.455367081874502,0.314169720119268,0.776886498851154,0.400764161311992,nobias
128,0.0025,FUBAR2,1,0.342564740849306,0.139100951934906,0.761772285196334,0.441616544733341,nobias
128,0.0025,FUBAR2,2,0.311903955646034,0.129838413874178,0.716081286674324,0.388955607845977,nobias
128,0.0025,FUBAR2,3,0.296374045289054,0.0708136085515663,0.878622030913081,0.653412697874268,nobias
128,0.0025,FUBAR2,4,0.281098670140901,0.0227258608813415,1.45401239562648,2.02075185372964,nobias
128,0.0025,FUBAR2,5,0.192030020002308,0.0235665355079667,0.503380184126583,0.153571694195771,nobias
128,0.0025,FUBAR2,6,0.248462921947015,0.161277926115083,0.694933568638899,0.402536542758337,nobias
128,0.0025,FUBAR2,7,0.460868915217613,0.243963145381223,1.52015404405349,2.13159154215868,nobias
128,0.0025,FUBAR2,8,0.313139204170484,0.171790362808442,0.992119459006722,0.893527182333164,nobias
128,0.0025,FUBAR2,9,0.255784294011215,0.182418667485609,0.774025977509429,0.526586459565672,nobias
128,0.0025,FUBAR2,10,0.24782722827296,0.120598289749324,0.56685599655229,0.22037265577781,nobias
128,0.0025,FUBAR2,11,0.504357131619717,0.219152990954021,1.99740637826808,3.7832273750126,nobias
128,0.0025,FUBAR2,12,0.421702083997367,0.0959252792105793,1.11892466036983,1.0674475733787,nobias
128,0.0025,FUBAR2,13,0.361689064349113,0.165878013568083,0.906278647237341,0.687903571099873,nobias
128,0.0025,FUBAR2,14,0.251519563406208,0.0782871195803662,0.70408840455412,0.393103905220524,nobias
128,0.0025,FUBAR2,15,0.349408067456872,0.141841767427815,1.14711109509398,1.20572154119878,nobias
128,0.0025,FUBAR2,16,0.25615911325024,0.174790876373036,0.828483489034515,0.616698973671258,nobias
128,0.0025,FUBAR2,17,0.225853749290344,0.100782648753556,0.548501923872887,0.205264482804573,nobias
128,0.0025,FUBAR2,18,0.248900729328644,0.12482473717868,0.758416112663332,0.49109513501047,nobias
128,0.0025,FUBAR2,19,0.294870838690195,0.0521021287768172,0.754805935184405,0.437756969547449,nobias
128,0.0025,FUBAR2,20,0.299827995782339,0.00915600348502648,1.18167743279148,1.26631633851399,nobias
128,0.0025,FUBAR2,21,0.334744981207793,0.185930207060438,1.01255736844688,0.924311680059267,nobias
128,0.0025,FUBAR2,22,0.460424515531226,0.15457052445539,1.41076359472116,1.81116339618283,nobias
128,0.0025,FUBAR2,23,0.318340640738339,0.174720047826363,0.704236543045898,0.377122480042009,nobias
128,0.0025,FUBAR2,24,0.123653737732257,-0.00571202909463936,0.701060929501467,0.411687143792585,nobias
128,0.0025,FUBAR2,25,0.314824586076245,0.115295668077231,0.69451334437346,0.351050941714946,nobias
128,0.0025,FUBAR2,26,0.338493424793892,0.142007406070746,0.899824490126536,0.686825628170607,nobias
128,0.0025,FUBAR2,27,0.336123719965224,0.114350357435537,0.824939841167202,0.545354564052144,nobias
128,0.0025,FUBAR2,28,0.519514101358593,0.258390853782126,1.28419378987241,1.40507682490964,nobias
128,0.0025,FUBAR2,29,0.315098085708155,0.0818955031387106,0.801137595019475,0.509451651705276,nobias
128,0.0025,FUBAR2,30,0.481168049091629,0.237277349077406,1.61341837928051,2.40784526840183,nobias
128,0.0025,FUBAR2,31,0.246702812163389,0.141911964795961,0.865437618100367,0.679480812363252,nobias
128,0.0025,FUBAR2,32,0.227527487776554,0.0243687682041921,0.619876208291368,0.273712197145559,nobias
128,0.0025,FUBAR2,33,0.245008444186725,0.142898841709138,0.873046291058454,0.694469786986884,nobias
128,0.0025,FUBAR2,34,0.248555353111269,0.011935338706828,0.626847735375804,0.26896232220412,nobias
128,0.0025,FUBAR2,35,0.212644380452601,0.0480673467709568,0.717810687823719,0.423232805062998,nobias
128,0.0025,FUBAR2,36,0.145407605548562,0.0789628463356128,0.519876332202335,0.199745810770208,nobias
128,0.0025,FUBAR2,37,0.39868793857992,0.125445592389938,0.861568328962716,0.565070120527541,nobias
128,0.0025,FUBAR2,38,0.179469351445603,0.126196777000342,0.480664931350587,0.155063029994711,nobias
128,0.0025,FUBAR2,39,0.394508644152423,0.0654461410970795,1.15753259748604,1.16926382174707,nobias
128,0.0025,FUBAR2,40,0.194895918077858,0.226305683671345,0.434768126507191,0.118470701037258,nobias
128,0.0025,FUBAR2,41,0.47608412127335,-0.000267576538165513,1.54246036854636,2.12400356628297,nobias
128,0.0025,FUBAR2,42,0.356907934064592,0.134495009586876,0.896834208317937,0.665768139353574,nobias
128,0.0025,FUBAR2,43,0.53715424266085,0.215140209819779,1.92763025101992,3.47700208661806,nobias
128,0.0025,FUBAR2,44,0.224045293080899,-0.0353420706120947,0.56529869731317,0.194003942387902,nobias
128,0.0025,FUBAR2,45,0.148554056737499,0.128849405267721,0.483081745838917,0.169245619385743,nobias
128,0.0025,FUBAR2,46,0.31021082379262,0.189034028586592,0.823966932700691,0.579644796705593,nobias
128,0.0025,FUBAR2,47,0.362582933084511,0.177449528347162,1.00762495113369,0.892183254786667,nobias
128,0.0025,FUBAR2,48,0.266457407288757,0.170082466510358,0.644604437797955,0.322379135897214,nobias
128,0.0025,FUBAR2,49,0.341747732286585,-0.0130238199409191,1.32664187583316,1.5953635248809,nobias
128,0.0025,FUBAR2,50,0.703363322916261,0.271514451767349,1.60989653863414,2.11969396929889,nobias
128,0.0025,SLAC1,1,0.0411894185210223,0.291216866457378,0.939927781802784,0.899366673483728,nobias
128,0.0025,SLAC1,2,-0.0171059529491294,0.209946111119849,0.922311403014336,0.862916181109812,nobias
128,0.0025,SLAC1,3,0.207569977851451,0.226333137889481,1.43603920034305,2.05618092337196,nobias
128,0.0025,SLAC1,4,0.166369140576744,0.119772234938603,1.67555749474862,2.83222164906748,nobias
128,0.0025,SLAC1,5,-0.11428868932175,0.207492088936656,0.794296716216466,0.620100560603284,nobias
128,0.0025,SLAC1,6,-0.127497521177332,0.320103648815695,0.888218595865966,0.787481141144459,nobias
128,0.0025,SLAC1,7,0.208903238893847,0.375010319841819,1.84145385104957,3.20790534558473,nobias
128,0.0025,SLAC1,8,0.0308974106911354,0.207267430936443,1.16673848013515,1.38771718172831,nobias
128,0.0025,SLAC1,9,-0.199743194383536,0.179989919162548,0.855661458389792,0.692819689987596,nobias
128,0.0025,SLAC1,10,-0.01563273312778,0.302524808454393,0.990117216444064,0.997760472155843,nobias
128,0.0025,SLAC1,11,0.496606448366175,0.286293024020847,2.58727130689257,6.3448100371273,nobias
128,0.0025,SLAC1,12,0.0936139162787161,0.193666414784575,1.13873849464024,1.31242911006157,nobias
128,0.0025,SLAC1,13,0.213816244055747,0.252043883415885,1.4352320078577,2.04453947825687,nobias
128,0.0025,SLAC1,14,-0.25701571293838,0.105412729601325,0.707106265972245,0.40217267343808,nobias
128,0.0025,SLAC1,15,0.315664279556748,0.248750529632423,1.63603763968062,2.60825355575628,nobias
128,0.0025,SLAC1,16,0.115089380236523,0.268057403699379,1.43377419611985,2.06692229672062,nobias
128,0.0025,SLAC1,17,-0.146446465471558,0.307613833319657,0.723975213446512,0.511541987346414,nobias
128,0.0025,SLAC1,18,0.114288108489472,0.291994604242673,1.27668410687012,1.63507009267755,nobias
128,0.0025,SLAC1,19,0.150925092103133,0.2762376966428,1.13742059190938,1.29350817545911,nobias
128,0.0025,SLAC1,20,-0.00829048944719964,0.134766645994291,1.15931331684352,1.35921817808701,nobias
128,0.0025,SLAC1,21,0.181377673973793,0.309476534457343,1.45537327575238,2.08720420634316,nobias
128,0.0025,SLAC1,22,0.299556432222377,0.227526026476992,1.7077352407789,2.86820072362284,nobias
128,0.0025,SLAC1,23,0.0152921551743326,0.120425424149738,1.11805689012765,1.25770452049974,nobias
128,0.0025,SLAC1,24,0.120192136605663,0.224135527836808,1.48045233516665,2.21630968797821,nobias
128,0.0025,SLAC1,25,0.107464660957052,0.280010311668355,1.07202182377989,1.15885616153287,nobias
128,0.0025,SLAC1,26,0.041821113551642,0.219137891421964,1.27513301890747,1.6569493510716,nobias
128,0.0025,SLAC1,27,0.134102830854974,0.177214425136576,1.43128814751979,2.07195104294778,nobias
128,0.0025,SLAC1,28,0.316791475042363,0.320014785355745,1.4888675169889,2.1103187755705,nobias
128,0.0025,SLAC1,29,0.0335335172853392,0.2554512527661,1.1876124764981,1.4357739666779,nobias
128,0.0025,SLAC1,30,0.175334468213391,0.280082848865752,1.31678351019621,1.72484863648916,nobias
128,0.0025,SLAC1,31,-0.0183159140098649,0.222627967936993,1.202297825897,1.47460552677778,nobias
128,0.0025,SLAC1,32,-0.10734181469517,0.157291001193129,0.865864932708234,0.73579911976985,nobias
128,0.0025,SLAC1,33,0.0256428980807175,0.252204594986088,1.07735092334259,1.18348385834696,nobias
128,0.0025,SLAC1,34,-0.0564611119352729,0.20701469328847,0.91468000054397,0.844943504472295,nobias
128,0.0025,SLAC1,35,-0.152496129135931,0.225990810748943,0.835830319277733,0.683207163258872,nobias
128,0.0025,SLAC1,36,-0.1522274113954,0.207079505934404,0.833438756816592,0.676176641205408,nobias
128,0.0025,SLAC1,37,0.197708373957456,0.234653342421558,1.28786015722294,1.65083448065886,nobias
128,0.0025,SLAC1,38,-0.0173511103385094,0.266836155104524,0.970000793426278,0.959790307353861,nobias
128,0.0025,SLAC1,39,0.262962391922145,0.174325125735194,1.65345051830051,2.71859760036432,nobias
128,0.0025,SLAC1,40,-0.0657355704015544,0.33212965835097,0.804639843757418,0.655979882973245,nobias
128,0.0025,SLAC1,41,0.249139268130981,0.224512794530066,1.46213659926395,2.11375556115975,nobias
128,0.0025,SLAC1,42,-0.0149209862677147,0.202599712583323,1.04498597126091,1.11148734251272,nobias
128,0.0025,SLAC1,43,0.185736956661383,0.267618746977613,1.47064906334973,2.15250318634484,nobias
128,0.0025,SLAC1,44,-0.0815599834264381,0.0730604651370957,0.856034907136996,0.697871649475703,nobias
128,0.0025,SLAC1,45,-0.215890791822375,0.160914173248881,0.774918804907425,0.543103478327019,nobias
128,0.0025,SLAC1,46,-0.0137545476935723,0.287594700522424,1.11552160679194,1.26483983351869,nobias
128,0.0025,SLAC1,47,0.174286412864331,0.286927842494266,1.38383012218751,1.90224196287317,nobias
128,0.0025,SLAC1,48,0.0210929449804204,0.459959329606059,0.895341071339759,0.781737701656055,nobias
128,0.0025,SLAC1,49,0.0423773112323867,0.198519205607093,1.23922922652999,1.56496019541769,nobias
128,0.0025,SLAC1,50,0.768718784295932,0.364689527002929,2.60535583305704,5.86173158505082,nobias
128,0.0025,SLAC2,1,-0.456882495821913,0.288727774904505,0.546365954378702,0.00939653554025015,nobias
128,0.0025,SLAC2,2,-0.412630795786204,0.000620295028726339,0.500181210909268,0.00778549319024002,nobias
128,0.0025,SLAC2,3,-0.414358618239958,0.45695910216096,0.489484305935242,0.0181314003509891,nobias
128,0.0025,SLAC2,4,-0.380723883945592,-0.00842860693373985,0.478040597171325,0.0209775305996886,nobias
128,0.0025,SLAC2,5,-0.368315218482319,0.143588829255567,0.50182105919788,0.094168716065681,nobias
128,0.0025,SLAC2,6,-0.51023750245827,0.0859491213258701,0.558604600119615,0.00635766193678061,nobias
128,0.0025,SLAC2,7,-0.287393374757034,0.623547712737758,0.378853986550935,0.0597650077696058,nobias
128,0.0025,SLAC2,8,-0.457512320618155,0.0312759117810118,0.54171246392907,0.00582201012533017,nobias
128,0.0025,SLAC2,9,-0.390992919981549,-0.178686307740803,0.493693414211921,0.0187690887458749,nobias
128,0.0025,SLAC2,10,-0.33195510006676,0.185241887437387,0.518170966854623,0.136372697553538,nobias
128,0.0025,SLAC2,11,-0.473999056880649,0.238257255384796,0.553605037201404,0.0478709351100107,nobias
128,0.0025,SLAC2,12,-0.352392986326754,-0.146010042452782,0.45019663407992,0.0266303021086113,nobias
128,0.0025,SLAC2,13,-0.238155941787482,0.204565760065024,0.400866178425077,0.0788120094672496,nobias
128,0.0025,SLAC2,14,-0.459192576031308,-0.135687621102783,0.551430637535548,0.0211479496323514,nobias
128,0.0025,SLAC2,15,-0.46194409803388,0.382429207507371,0.537227344518372,0.0248957832604304,nobias
128,0.0025,SLAC2,17,-0.432013904669962,0.409284008912068,0.497632694870963,0.0308309066678329,nobias
128,0.0025,SLAC2,18,-0.452559375718734,0.144950692351033,0.537835935702324,0.0275286515834315,nobias
128,0.0025,SLAC2,19,-0.362312834095938,0.0478831247023901,0.557077888001727,0.12855028210384,nobias
128,0.0025,SLAC2,20,-0.458680616438269,-0.224671721465917,0.550908170496499,0.00464588333608519,nobias
128,0.0025,SLAC2,21,-0.317900035436801,0.257156338046417,0.491836162961159,0.131715883287366,nobias
128,0.0025,SLAC2,22,-0.280556055749373,0.541755593541903,0.35611186192606,0.0194165429792709,nobias
128,0.0025,SLAC2,23,-0.314961680655224,0.110687145895076,0.457957424472038,0.061976367418579,nobias
128,0.0025,SLAC2,24,-0.32221278499345,0.529432574394333,0.440984665835592,0.101950899831746,nobias
128,0.0025,SLAC2,25,-0.384493069752351,0.277604803528105,0.485096753859748,0.0449836166365054,nobias
128,0.0025,SLAC2,26,-0.376915595948533,0.308938176402946,0.480427176594399,0.0546102882092954,nobias
128,0.0025,SLAC2,27,-0.403278676752623,-0.185454017068242,0.532125256908931,0.07888134453195,nobias
128,0.0025,SLAC2,28,-0.37093802702962,0.0832117713480724,0.481423443610424,0.0444422602739325,nobias
128,0.0025,SLAC2,29,-0.469841125192371,0.201824430397699,0.573607813587003,0.116154779208447,nobias
128,0.0025,SLAC2,30,-0.400441708954054,0.0433408180977422,0.521508063173611,0.057048218365448,nobias
128,0.0025,SLAC2,31,-0.274960877473258,0.384303904013617,0.454717831935278,0.137673891704759,nobias
128,0.0025,SLAC2,33,-0.410544161994518,-0.152070706168807,0.47792375556738,0.00910416622147945,nobias
128,0.0025,SLAC2,34,-0.340922564437052,0.308266593207423,0.457355714368317,0.0672963340097565,nobias
128,0.0025,SLAC2,35,-0.426279600088937,0.175433896382047,0.498485418973437,0.0275872100119061,nobias
128,0.0025,SLAC2,36,-0.377973689906494,0.299856025815614,0.482645219390899,0.0204838914632633,nobias
128,0.0025,SLAC2,37,-0.352866939981709,0.181544248564745,0.466796552358607,0.0423328971366209,nobias
128,0.0025,SLAC2,38,-0.446090266522716,0.145211597541965,0.505065759360824,0.0243181074693551,nobias
128,0.0025,SLAC2,39,-0.328152091398439,0.177027906317274,0.473814232526297,0.101639932051409,nobias
128,0.0025,SLAC2,40,-0.235479433458455,0.507265913114491,0.300685423461749,0.014625616652633,nobias
128,0.0025,SLAC2,41,-0.344542971801589,0.492911732775373,0.404277743831255,0.035201413414624,nobias
128,0.0025,SLAC2,42,-0.46546480533294,0.0969673310713311,0.549123149498925,0.0335398429268732,nobias
128,0.0025,SLAC2,43,-0.371657898313593,-0.297311037091743,0.495261490417517,0.0259713837691745,nobias
128,0.0025,SLAC2,44,-0.39126355613008,0.0697707892392107,0.48679273515031,0.0366835811101227,nobias
128,0.0025,SLAC2,45,-0.359658010557938,-0.0192439421662935,0.44338755613228,0.00518903455968744,nobias
128,0.0025,SLAC2,46,-0.470190018297286,0.167406899598403,0.556033131501862,0.0334028845313381,nobias
128,0.0025,SLAC2,47,-0.229257226459669,0.485053937045343,0.27460658105325,0.0109886875011708,nobias
128,0.0025,SLAC2,48,-0.363116945990193,0.347003071734837,0.464362906090666,0.0463544248730783,nobias
128,0.0025,SLAC2,49,-0.37344359482542,0.136526844062781,0.499376259723126,0.0705134609288217,nobias
128,0.0025,SLAC2,50,-0.46144492748716,0.568900979784814,0.509038416001173,0.0290406924599588,nobias
128,0.01,FEL1,1,0.194777231355108,0.447681616541635,0.709800445345243,0.471203839721782,nobias
128,0.01,FEL1,2,0.182138579389888,0.313098838646032,0.82697617032072,0.668965450500961,nobias
128,0.01,FEL1,3,0.331134395402581,0.409246529825516,0.96016337448872,0.817242459325671,nobias
128,0.01,FEL1,4,0.108663396128335,0.280480100112473,0.71600156763193,0.511461971982777,nobias
128,0.01,FEL1,5,0.283115417903476,0.278526479902823,0.902881832978956,0.75566866583553,nobias
128,0.01,FEL1,6,0.0911566619219414,0.430319349556656,0.586417384228289,0.344247416080078,nobias
128,0.01,FEL1,7,0.267787828978926,0.357664495382199,0.841299742583202,0.651826243529902,nobias
128,0.01,FEL1,8,0.0743777788761111,0.378765430514534,0.806817595231543,0.659389100467871,nobias
128,0.01,FEL1,9,0.260310641325389,0.469323707249137,0.808896336109744,0.585095127408168,nobias
128,0.01,FEL1,10,0.220823353320489,0.392613027833339,0.662677794369089,0.400830113634845,nobias
128,0.01,FEL1,11,0.392105798687085,0.425084689596901,0.948230202831481,0.743562140228268,nobias
128,0.01,FEL1,12,0.141057908815986,0.397315430939633,0.581038333623104,0.325512831088919,nobias
128,0.01,FEL1,13,0.206295630059745,0.478587622461981,0.606665517059423,0.332716569208814,nobias
128,0.01,FEL1,14,0.18345319202455,0.493521680308288,0.727637485887163,0.492863705614592,nobias
128,0.01,FEL1,15,0.29276426243181,0.333981498553866,0.825540992257241,0.612806459772322,nobias
128,0.01,FEL1,16,0.429721904143947,0.380027473946088,1.17168573028579,1.18960239746288,nobias
