ntaxa,bl,method,rep,estbias,r,rmsd,resvar,type
128,0.0025,FEL1,30,0.805969679118771,0.235633831173013,1.52551371629803,1.7864347748765,nobias
128,0.0025,FEL1,31,0.671387188445296,0.418847786381987,1.39557232723463,1.50533731125689,nobias
128,0.0025,FEL1,32,0.649443357794526,0.13328133866568,1.54689417479481,2.08207135077439,nobias
128,0.0025,FEL1,33,1.27663826877518,0.600230172593118,1.71760557319689,1.13890985666519,nobias
128,0.0025,FEL1,34,1.02150845055417,0.372202867349565,1.77382129820827,2.14730635512256,nobias
128,0.0025,FEL1,35,1.22755613097975,0.337639490517397,2.07881027206131,2.85171910105348,nobias
128,0.0025,FEL1,36,0.693282080678178,0.358618866390584,1.72811133473264,2.55015735456149,nobias
128,0.0025,FEL1,37,1.75854073325274,0.412204886889503,2.39953484430933,2.59152460067157,nobias
128,0.0025,FEL1,38,1.49348421395734,0.221402518855382,2.60282260972366,4.781661797748,nobias
128,0.0025,FEL1,39,6.91359832949103,0.449437149676001,8.2008930030788,17.5642086279434,nobias
128,0.0025,FEL1,40,0.783616754872972,0.47367638982737,1.47211484371125,1.5133961747175,nobias
128,0.0025,FEL1,41,1.52417737781904,0.531948802673765,2.36477524583016,2.8839695502383,nobias
128,0.0025,FEL1,42,0.901094166043047,0.042214102939607,1.64907388281883,1.99645879747444,nobias
128,0.0025,FEL1,43,0.64158871495454,0.586624263988926,1.0779213642902,0.694065706315941,nobias
128,0.0025,FEL1,44,0.552527333875022,0.454046753712884,1.2074660006608,1.13082660781429,nobias
128,0.0025,FEL1,45,0.43677508406902,0.23604431768281,0.972251095553344,0.796519955470036,nobias
128,0.0025,FEL1,46,0.944568790210812,0.386141564818933,1.61143678614124,1.73512939244553,nobias
128,0.0025,FEL1,47,1.20718756668347,0.340488403796644,1.98023533712874,2.53269801757973,nobias
128,0.0025,FEL1,48,0.861745691547475,0.409479451875022,1.58828520512902,1.79269093521294,nobias
128,0.0025,FEL1,49,1.23103488144935,0.103595707324113,2.22631204426,3.67542539780181,nobias
128,0.0025,FEL1,50,0.712503052169008,0.259296433876729,1.46372726647458,1.72795782376675,nobias
128,0.0025,FEL2,4,10987113354828.9,0.0619556020829882,Inf,Inf,nobias
128,0.0025,FEL2,8,64778458494944.7,0.31052597564276,Inf,Inf,nobias
128,0.0025,FEL2,22,2041297885126,0.102848073071312,Inf,Inf,nobias
128,0.0025,FEL2,23,37789130640681.9,-0.182243978010365,Inf,Inf,nobias
128,0.0025,FEL2,26,53190519068792.1,-0.00884562239301146,Inf,Inf,nobias
128,0.0025,FEL2,40,-0.33640217436688,0.521079724847581,0.416530180361115,0.0188077354558449,nobias
128,0.0025,FEL2,41,282811570233623,0.203969055223617,Inf,Inf,nobias
128,0.0025,FEL2,48,451977981910966,0.148609721219094,Inf,Inf,nobias
128,0.0025,FEL2,50,146453635641909,0.134860453792543,Inf,Inf,nobias
128,0.0025,FUBAR1,1,0.221988976526777,0.11610584799696,0.476796586023991,0.131003720352951,nobias
128,0.0025,FUBAR1,2,0.197673306526777,0.219102368723863,0.582018547915363,0.283945957763595,nobias
128,0.0025,FUBAR1,3,0.283337696526777,0.32311388436593,0.731239247178759,0.462461489914731,nobias
128,0.0025,FUBAR1,4,0.205418006526777,0.203839313678291,0.431700458008862,0.107429823888836,nobias
128,0.0025,FUBAR1,5,0.177466376526777,0.260182738687831,0.42867883562335,0.125844886209702,nobias
128,0.0025,FUBAR1,6,0.0943164565267771,0.250964386600502,0.304784806519897,0.0389307095301497,nobias
128,0.0025,FUBAR1,7,0.170337856526777,0.295894332940148,0.423401684962759,0.128914042096474,nobias
128,0.0025,FUBAR1,8,0.0405412165267769,0.0630836227598294,0.319429091657803,0.0372933558856771,nobias
128,0.0025,FUBAR1,9,0.192175806526777,0.0539415304937865,0.700933865902911,0.40941653080026,nobias
128,0.0025,FUBAR1,10,0.221796376526777,0.267417646322269,0.495379650614845,0.17756071612824,nobias
128,0.0025,FUBAR1,11,0.264592406526777,0.215794221330824,0.821370491756181,0.607930030727558,nobias
128,0.0025,FUBAR1,12,0.212658946526777,0.245085831399448,0.490511139954303,0.173026126307993,nobias
128,0.0025,FUBAR1,13,0.329026926526777,0.213122103438696,0.620611234367964,0.2580131067983,nobias
128,0.0025,FUBAR1,14,0.259302236526777,0.191964166480948,0.76141214122718,0.506526192202882,nobias
128,0.0025,FUBAR1,15,0.285144636526777,0.259503639431359,0.633344541029106,0.312607327797457,nobias
128,0.0025,FUBAR1,16,0.209642106526777,0.262572141902127,0.578038909007409,0.280918790311637,nobias
128,0.0025,FUBAR1,17,0.088653176526777,0.203357489317898,0.33538956341263,0.0598277223320677,nobias
128,0.0025,FUBAR1,18,0.149819926526777,0.168656809503213,0.546170276722182,0.248294769362495,nobias
128,0.0025,FUBAR1,19,0.428981536526777,0.25455703522577,1.10900520398875,1.06719152285214,nobias
128,0.0025,FUBAR1,20,0.216951886526777,0.131314527362124,0.625691447907631,0.314122436383017,nobias
128,0.0025,FUBAR1,21,0.113516516526777,0.112164143915803,0.38188983311214,0.0802184396788263,nobias
128,0.0025,FUBAR1,22,0.141556446526777,0.00330549412220789,0.584784893625242,0.257873238991145,nobias
128,0.0025,FUBAR1,23,0.153219826526777,0.0453776537746175,0.362278579084395,0.0434148004719228,nobias
128,0.0025,FUBAR1,24,0.134494936526777,0.210178036227869,0.364609017521978,0.073435042867226,nobias
128,0.0025,FUBAR1,25,0.176839956526777,0.157626505394387,0.430524510208797,0.111349983262734,nobias
128,0.0025,FUBAR1,26,0.128449046526777,0.194436812182875,0.381305058700832,0.0879914090289255,nobias
128,0.0025,FUBAR1,27,0.246428576526777,0.246426683449272,0.689523184140967,0.41232670198655,nobias
128,0.0025,FUBAR1,28,0.206657436526777,0.259241110226724,0.550417633708518,0.247642097580739,nobias
128,0.0025,FUBAR1,29,0.203624586526777,0.146586690894505,0.625979168394098,0.324014370501534,nobias
128,0.0025,FUBAR1,30,0.164939046526777,0.165065819207427,0.446154941694537,0.132725333507524,nobias
128,0.0025,FUBAR1,31,0.174360296526777,0.239398235420486,0.430141731050048,0.125318486886988,nobias
128,0.0025,FUBAR1,32,0.184802876526777,0.160630551083049,0.671446473505232,0.398043203361473,nobias
128,0.0025,FUBAR1,33,0.204895716526777,0.362707412572035,0.359919996578163,0.0596222016598824,nobias
128,0.0025,FUBAR1,34,0.188758826526777,0.210071152919216,0.515788190349319,0.206256240483889,nobias
128,0.0025,FUBAR1,35,0.229102476526777,0.162407823475666,0.997019412983276,0.949309506597955,nobias
128,0.0025,FUBAR1,36,0.138330896526777,0.15628760808421,0.672490867778074,0.414534469305567,nobias
128,0.0025,FUBAR1,37,0.260333516526777,0.277711844282692,0.574894413138786,0.253213268584166,nobias
128,0.0025,FUBAR1,38,0.278764746526777,0.173841634033489,0.897336088878294,0.728718471703389,nobias
128,0.0025,FUBAR1,39,0.448450186526777,0.125982606307759,1.0451175087139,0.887503046474604,nobias
128,0.0025,FUBAR1,40,0.124951636526777,0.147841995507695,0.382075958118879,0.082641909213645,nobias
128,0.0025,FUBAR1,41,0.245416486526777,0.275549118677008,0.612846991201482,0.310166042579724,nobias
128,0.0025,FUBAR1,42,0.146260056526777,0.098344109323261,0.416968759237384,0.0997782371904138,nobias
128,0.0025,FUBAR1,43,0.107316106526777,0.243150586539327,0.297057307076609,0.0271534543828518,nobias
128,0.0025,FUBAR1,44,0.116177386526777,0.282275956338422,0.410450924547411,0.132415715038066,nobias
128,0.0025,FUBAR1,45,0.093893626526777,0.14283244233401,0.319165794422585,0.03760926318661,nobias
128,0.0025,FUBAR1,46,0.150530776526777,0.189379628886108,0.395404373728179,0.0928706423591866,nobias
128,0.0025,FUBAR1,47,0.203348526526777,0.158322366708327,0.53318164255248,0.210286364043555,nobias
128,0.0025,FUBAR1,48,0.202676356526777,0.2041602427954,0.693205102132638,0.431402914392532,nobias
128,0.0025,FUBAR1,49,0.214015136526777,0.164650013139587,0.530104425086063,0.20305823298661,nobias
128,0.0025,FUBAR1,50,0.172397866526777,0.139759506410909,0.5310372711039,0.216730541006985,nobias
128,0.0025,FUBAR2,1,0.278481415107432,0.144214461887427,0.767689742162811,0.495046846905552,nobias
128,0.0025,FUBAR2,2,0.253736768423739,0.192978652074946,0.869197286444769,0.694505163895924,nobias
128,0.0025,FUBAR2,3,0.472668226384558,0.23125453149359,1.24421315558507,1.35160563583371,nobias
128,0.0025,FUBAR2,4,0.218594248968449,0.0896796890936818,0.64422608215545,0.32814049515557,nobias
128,0.0025,FUBAR2,5,0.25382270897836,0.286091165180914,0.612243290110536,0.306305691818105,nobias
128,0.0025,FUBAR2,6,0.0749504722268783,0.0534007666363841,0.437617435515798,0.128026862307815,nobias
128,0.0025,FUBAR2,7,0.204319210740345,0.187299563290396,0.763364070050806,0.535662074571195,nobias
128,0.0025,FUBAR2,8,0.110020226507057,-0.0309198378856089,0.495270430130954,0.159655923120315,nobias
128,0.0025,FUBAR2,9,0.24815694998896,0.0345071353798942,0.950386305293175,0.802893221874329,nobias
128,0.0025,FUBAR2,10,0.222149800740822,0.20905217597555,0.716712258358885,0.458758579921432,nobias
128,0.0025,FUBAR2,11,0.411139411686226,0.220128626407787,1.29117577692636,1.52853927171051,nobias
128,0.0025,FUBAR2,12,0.209987213968497,0.266210835006377,0.510940733119891,0.200742119841402,nobias
128,0.0025,FUBAR2,13,0.382772593134194,0.164627068874357,1.18668463230926,1.28128931763507,nobias
128,0.0025,FUBAR2,14,0.293454966939989,0.177715727564898,0.99034004525119,0.903744726027487,nobias
128,0.0025,FUBAR2,15,0.320465437463537,0.222303893455607,1.01180754096198,0.937676729920934,nobias
128,0.0025,FUBAR2,16,0.330014086463909,0.193584341725867,1.08626213513281,1.08912935558305,nobias
128,0.0025,FUBAR2,17,0.0888720573160368,0.0457672847999743,0.497656877961285,0.183235728255942,nobias
128,0.0025,FUBAR2,18,0.207163164901978,0.0392538374402676,0.888269667031416,0.706376313251753,nobias
128,0.0025,FUBAR2,19,0.64545953486388,0.243367178608117,2.05851214718124,3.84830956300582,nobias
128,0.0025,FUBAR2,20,0.187235931714555,0.0248254967562172,0.62695933575925,0.300900978017113,nobias
128,0.0025,FUBAR2,21,0.144117293223347,0.0533950902459748,0.507592979480275,0.18186534093645,nobias
128,0.0025,FUBAR2,22,0.234635067647864,-0.021357964792469,0.739503541675612,0.422699726728934,nobias
128,0.0025,FUBAR2,23,0.200376250349287,0.0890963394194763,0.471204465436248,0.130296441588662,nobias
128,0.0025,FUBAR2,24,0.122723086172785,0.135539735903975,0.436363592569977,0.131475933654292,nobias
128,0.0025,FUBAR2,25,0.294191480612183,0.113154502678893,0.76685641507767,0.476085122653034,nobias
128,0.0025,FUBAR2,26,0.135802576097704,0.147668788930096,0.562132968904575,0.26743488655051,nobias
128,0.0025,FUBAR2,27,0.476652860826381,0.199098353449444,1.51551476464679,2.11105381020502,nobias
128,0.0025,FUBAR2,28,0.213872392920502,0.148978093874812,0.541876167815454,0.213831326164724,nobias
128,0.0025,FUBAR2,29,0.201144276529517,0.0630089415257107,0.586426851506872,0.254113447590932,nobias
128,0.0025,FUBAR2,30,0.23922844379159,0.101024667262194,0.830266876470295,0.609608025057813,nobias
128,0.0025,FUBAR2,31,0.333309495280868,0.157260445609478,0.824038639493177,0.557468241114394,nobias
128,0.0025,FUBAR2,32,0.371047719823487,0.0961080809821593,1.23812830424628,1.4002939485253,nobias
128,0.0025,FUBAR2,33,0.167708473073524,0.213885392445864,0.460468302054818,0.154787308173939,nobias
128,0.0025,FUBAR2,34,0.246980658859114,0.0848909238602561,0.666238298565476,0.343372472514399,nobias
128,0.0025,FUBAR2,35,0.366354865056156,0.144542684076145,1.66358957000685,2.6862699121637,nobias
128,0.0025,FUBAR2,36,0.268252250346712,0.10304456446558,1.04623375361205,1.01695532784057,nobias
128,0.0025,FUBAR2,37,0.460906869934065,0.246080847518045,1.32115799308243,1.56182485433505,nobias
128,0.0025,FUBAR2,38,0.369780479550096,0.0632118433501319,1.26065902716487,1.44557419986499,nobias
128,0.0025,FUBAR2,39,0.524579761946441,0.0686773951449922,1.96954533644524,3.65904250326767,nobias
128,0.0025,FUBAR2,40,0.175304895550477,0.113108497513765,0.557488038091839,0.241020059569462,nobias
128,0.0025,FUBAR2,41,0.245929649615203,0.233574042673677,0.799114265979739,0.582835200430442,nobias
128,0.0025,FUBAR2,42,0.227880922544629,0.0127929441273547,0.710071936792852,0.394207601395569,nobias
128,0.0025,FUBAR2,43,0.187858612018366,0.265699812227659,0.441271331742744,0.135076538136369,nobias
128,0.0025,FUBAR2,44,0.254318399747866,0.199101146780141,0.729986161994104,0.460986327744219,nobias
128,0.0025,FUBAR2,45,0.191676371773876,0.0374610020363141,0.504595331426044,0.158557622335525,nobias
128,0.0025,FUBAR2,46,0.187467708608579,0.19682067406722,0.574936529483437,0.275145696335872,nobias
128,0.0025,FUBAR2,47,0.24364376634558,0.0989614125907044,0.713854458248197,0.418149606864152,nobias
128,0.0025,FUBAR2,48,0.263902467420263,0.158629713773775,1.03824426965593,1.0177838015926,nobias
128,0.0025,FUBAR2,49,0.311682710376388,0.0869289559050131,0.873477969000907,0.64035258840766,nobias
128,0.0025,FUBAR2,50,0.285020045762375,0.0461076203620608,0.834143636716007,0.573042639012086,nobias
128,0.0025,SLAC1,1,0.240154844504231,0.160771926336607,1.47986553504449,2.17510415219795,nobias
128,0.0025,SLAC1,2,0.0481251130617536,0.259169691615316,1.26755136158462,1.63144294751855,nobias
128,0.0025,SLAC1,3,0.119722319216246,0.379862876472337,1.4009872634488,1.89911950692977,nobias
128,0.0025,SLAC1,4,0.190972928820695,0.278650669778377,1.23657156291896,1.51505732826434,nobias
128,0.0025,SLAC1,5,0.000321550442007451,0.35539643381729,0.974308123269784,0.957698710728346,nobias
128,0.0025,SLAC1,6,-0.222536055159526,0.242798528737339,0.650252414360584,0.367535820239114,nobias
128,0.0025,SLAC1,7,0.113430723921382,0.314965443180994,1.43254350309518,2.03835342274413,nobias
128,0.0025,SLAC1,8,-0.226919800710195,0.0787355724956517,0.755991101669163,0.48552395996213,nobias
128,0.0025,SLAC1,9,0.165520317221193,0.158076182061618,1.3838555558123,1.92412339851852,nobias
128,0.0025,SLAC1,10,0.0102204172888842,0.233011035243007,1.14542559506718,1.33857323149156,nobias
128,0.0025,SLAC1,11,0.196021050936446,0.321053952526841,1.42972161989572,2.00159794157338,nobias
128,0.0025,SLAC1,12,0.0782984896316649,0.351226694262784,1.14462028370022,1.3047047648541,nobias
128,0.0025,SLAC1,13,0.823939677230621,0.286916512859766,2.65655821664601,6.27545213787588,nobias
128,0.0025,SLAC1,14,0.098245555069705,0.205188587478932,1.55107887166486,2.44147896550253,nobias
128,0.0025,SLAC1,15,0.180679919774968,0.308929121535409,1.5827782975649,2.46422096335106,nobias
128,0.0025,SLAC1,16,0.049529057238482,0.315273721342281,1.05699477266934,1.13018512790754,nobias
128,0.0025,SLAC1,17,-0.116538086552088,0.231382304677259,0.854437661495358,0.726922922522519,nobias
128,0.0025,SLAC1,18,-0.0139295417277037,0.220069565031086,1.08588925268753,1.20262015399112,nobias
128,0.0025,SLAC1,19,0.966972529960292,0.324057695273065,2.97527912840925,7.61905905954149,nobias
128,0.0025,SLAC1,20,-0.192873479293284,0.138947701773178,0.888829941164791,0.746809676370552,nobias
128,0.0025,SLAC1,21,-0.121385466459242,0.127012360043752,0.932330479911716,0.849619407252063,nobias
128,0.0025,SLAC1,22,-0.158307697662317,0.148167059741711,0.855157123644421,0.700465745441887,nobias
128,0.0025,SLAC1,23,0.0355691045418604,0.0643801025639535,1.0471085912744,1.07732802104413,nobias
128,0.0025,SLAC1,24,0.0281543022850659,0.327771525871912,0.992688912569609,0.998456809135743,nobias
128,0.0025,SLAC1,25,0.0968232073181678,0.156862100042171,1.29526253581293,1.69872531611717,nobias
128,0.0025,SLAC1,26,0.00682795139283165,0.194736620865655,1.10038172046242,1.23329797902567,nobias
128,0.0025,SLAC1,27,0.170472008584325,0.248634428404303,1.37127373551786,1.88193929996934,nobias
128,0.0025,SLAC1,28,-0.0369964578880426,0.286171373467131,0.991946171207605,1.00165137661287,nobias
128,0.0025,SLAC1,29,0.177387924641323,0.157641254721262,1.35112055702123,1.82801021538502,nobias
128,0.0025,SLAC1,30,-0.0409449799026817,0.194860091707758,1.00199526460987,1.01828869577846,nobias
128,0.0025,SLAC1,31,-0.0671675153101036,0.252950517509947,0.953034502736347,0.921938336197896,nobias
128,0.0025,SLAC1,32,-0.0350692361883162,0.217103371196436,1.01104271277086,1.04016422582332,nobias
128,0.0025,SLAC1,33,0.0440256069875082,0.361691354113378,1.09118527033347,1.18881016321524,nobias
128,0.0025,SLAC1,34,-0.0540164677425192,0.250851919685938,1.02059668162443,1.05989732778944,nobias
128,0.0025,SLAC1,35,0.237124448285686,0.233173386013987,1.50613837211223,2.24888251265847,nobias
128,0.0025,SLAC1,36,-0.0748899133482133,0.264276284308224,1.11292052458181,1.25656881088852,nobias
128,0.0025,SLAC1,37,0.560186537470466,0.340010977010886,1.82129330780571,2.94032149623238,nobias
128,0.0025,SLAC1,38,0.214229879710589,0.213548757030378,1.62352293847726,2.63514986350645,nobias
128,0.0025,SLAC1,39,1.05351984993526,0.119860963355595,3.37396597688703,10.4682380421173,nobias
128,0.0025,SLAC1,40,-0.0807073603280921,0.220441291478028,0.967420446548663,0.946087994456435,nobias
128,0.0025,SLAC1,41,0.0606066948314495,0.316977160831356,1.27979917894221,1.64171459166547,nobias
128,0.0025,SLAC1,42,-0.00774986840647605,0.188585383921824,1.05641449106758,1.13477175626935,nobias
128,0.0025,SLAC1,43,-0.0903174861525524,0.229378475497582,0.824629328983269,0.680226762553664,nobias
128,0.0025,SLAC1,44,-0.0325009275918424,0.380156971803499,0.827097078516313,0.691448141460883,nobias
128,0.0025,SLAC1,45,-0.154009020374533,0.148052734547511,0.70009843702149,0.447965514927007,nobias
128,0.0025,SLAC1,46,0.0396323412524883,0.200281544066665,1.11635525420144,1.26869682904417,nobias
128,0.0025,SLAC1,47,0.17033838008347,0.268487910846336,1.39527458052584,1.94227412547363,nobias
128,0.0025,SLAC1,48,-0.0121028769758418,0.271692621150765,1.07539772837065,1.17841009389674,nobias
128,0.0025,SLAC1,49,0.0886884421138587,0.256801955382257,1.30464324098971,1.72220177612898,nobias
128,0.0025,SLAC1,50,0.0135196035616137,0.157685849802265,1.14576008039402,1.33246204133304,nobias
128,0.0025,SLAC2,1,-0.304606452980828,0.0325069236706042,0.435857744725184,0.0348734313209859,nobias
128,0.0025,SLAC2,2,-0.396555981657753,0.551392908795006,0.45818431715256,0.00671299969444399,nobias
128,0.0025,SLAC2,3,-0.318549242846089,0.495229081334789,0.529201831413048,0.207211923689931,nobias
128,0.0025,SLAC2,4,-0.342770225005437,0.334350555068641,0.474187033925322,0.0727298270638906,nobias
128,0.0025,SLAC2,5,-0.298399571121496,0.350260257336204,0.407478633857734,0.0549670488575698,nobias
128,0.0025,SLAC2,6,-0.440600804796887,0.275951077455203,0.523408212040829,0.00449576637758929,nobias
128,0.0025,SLAC2,7,-0.405008854569699,0.189630693646109,0.470981809442184,0.027185499877167,nobias
128,0.0025,SLAC2,8,-0.373067456522796,0.290245282719639,0.465642169027573,0.0188862171774082,nobias
128,0.0025,SLAC2,9,-0.317855506504428,0.324229736116753,0.41682378358465,0.038004895124382,nobias
128,0.0025,SLAC2,10,-0.428057818297541,0.0834551880217842,0.544577363447496,0.0460786039679596,nobias
128,0.0025,SLAC2,11,-0.458698822353861,0.0787229441704014,0.531543183583247,0.0153590091831115,nobias
128,0.0025,SLAC2,12,-0.423609928669758,0.441243986783803,0.486948018261032,0.0215266037916719,nobias
128,0.0025,SLAC2,13,-0.361959975853613,0.373131306526033,0.450665944194891,0.0227908550135545,nobias
128,0.0025,SLAC2,15,-0.41138053604121,0.467311739828261,0.482401040670422,0.023356541117887,nobias
128,0.0025,SLAC2,16,-0.446370059753749,0.628972557627861,0.485232290901048,0.0103438823716467,nobias
128,0.0025,SLAC2,17,-0.448236267043629,0.154969970522506,0.518786195026111,0.0465615746336001,nobias
128,0.0025,SLAC2,18,-0.430875618936589,0.399344037699654,0.50832949246252,0.0592520591363416,nobias
128,0.0025,SLAC2,19,-0.491756540125794,0.453337720241439,0.555831978872334,0.0216038170018071,nobias
128,0.0025,SLAC2,20,-0.623786592894214,0.0449800960979921,0.680098027566536,0.0118153423410546,nobias
128,0.0025,SLAC2,21,-0.472159665529059,0.293692720858564,0.547420579201905,0.0143332484033677,nobias
128,0.0025,SLAC2,22,-0.408394363219575,-0.121559193849185,0.532422548366542,0.0269340794053079,nobias
128,0.0025,SLAC2,23,-0.348693985496456,-0.0773315724219296,0.466818270717401,0.0254337878115053,nobias
128,0.0025,SLAC2,24,-0.327646708072145,0.0195133556147353,0.524268391228396,0.087398120788952,nobias
128,0.0025,SLAC2,26,-0.309841581069919,0.286183764726602,0.396340719519595,0.0241523185326467,nobias
128,0.0025,SLAC2,27,-0.457924425584679,0.532679576961655,0.51035901036534,0.00712190281414382,nobias
128,0.0025,SLAC2,29,-0.27708312420454,-0.00800467374114924,0.518324917507285,0.167180156599217,nobias
128,0.0025,SLAC2,30,-0.451211851454788,0.0186784537268548,0.537434254174381,0.00784699869191277,nobias
128,0.0025,SLAC2,31,-0.362727719026859,0.300078396631486,0.436817850092489,0.0200149346494281,nobias
128,0.0025,SLAC2,32,-0.501309122690817,0.194306133182023,0.560370203482557,0.038513678343163,nobias
128,0.0025,SLAC2,33,-0.383735815111575,0.596986322176079,0.432402159912088,0.013288523948262,nobias
128,0.0025,SLAC2,34,-0.380934336995252,0.656697259139736,0.429620457625513,0.0315276854892542,nobias
128,0.0025,SLAC2,35,-0.327289097420813,0.260409876334549,0.454227172126826,0.0771529615914662,nobias
128,0.0025,SLAC2,36,-0.39098559109972,0.525172731749138,0.473366472636555,0.0629664614232252,nobias
128,0.0025,SLAC2,37,-0.330628934202256,0.373737951580698,0.446683887800616,0.0340622597579837,nobias
128,0.0025,SLAC2,38,-0.365209073510626,0.331622209974706,0.534204629928674,0.150591584408195,nobias
128,0.0025,SLAC2,39,-0.303373025273848,0.781355679848205,0.313685465511507,0.0079535762970835,nobias
128,0.0025,SLAC2,40,-0.337150483289137,0.510421760563671,0.418239804441501,0.0189091002984965,nobias
128,0.0025,SLAC2,41,-0.38471679940501,0.451417783229189,0.449337139694987,0.0227486496874063,nobias
128,0.0025,SLAC2,42,-0.502458658240124,0.144691424695611,0.596440798974815,0.0252849943003205,nobias
128,0.0025,SLAC2,43,-0.250747314118327,0.336689055778779,0.342147422672484,0.0256054961326322,nobias
128,0.0025,SLAC2,44,-0.372570195125882,0.369423787421925,0.447345165259651,0.0251572019041783,nobias
128,0.0025,SLAC2,45,-0.36772033983498,0.158953631501413,0.456023149923179,0.0341405140792626,nobias
128,0.0025,SLAC2,46,-0.257450244824267,0.157542970144609,0.465785111762641,0.136891790908586,nobias
128,0.0025,SLAC2,47,-0.40536933677468,0.53941349062566,0.467137288055911,0.0189465061456824,nobias
128,0.0025,SLAC2,48,-0.439818742531983,0.219463921065313,0.51079691951263,0.0240475498643374,nobias
128,0.0025,SLAC2,49,-0.513617712819518,-0.0318702933125252,0.570054268289368,0.00972831292147684,nobias
128,0.0025,SLAC2,50,-0.360307564309247,0.37942135447116,0.480336785729151,0.0725098072868692,nobias
128,0.01,FEL1,1,0.242700745756294,0.503129015490597,0.672982174801888,0.395978954875025,nobias
128,0.01,FEL1,2,0.279576044529399,0.447029010731978,0.762989197984999,0.511162455192421,nobias
128,0.01,FEL1,3,0.307155134153593,0.264527585367267,0.867228417106097,0.678633015009139,nobias
128,0.01,FEL1,4,0.113274762654387,0.339510468717116,0.756281597976087,0.573920964741228,nobias
128,0.01,FEL1,5,0.327428169037405,0.34547546231586,0.79049244645465,0.531280724781003,nobias
128,0.01,FEL1,6,0.0472918621079121,0.439238936453101,0.574623337261398,0.336250476270463,nobias
128,0.01,FEL1,7,0.146419822289065,0.160332584135747,0.76126024593566,0.559217360880902,nobias
128,0.01,FEL1,8,0.114401425243908,0.359884076720045,0.667075619676998,0.443729911661701,nobias
128,0.01,FEL1,9,0.0354835421501722,0.228225896507883,0.516338293428491,0.25768842680021,nobias
128,0.01,FEL1,10,0.107012458149311,0.419879403834106,0.601639196208792,0.358682860821962,nobias
128,0.01,FEL1,11,0.0665774997091522,0.32803312984587,0.612736081009877,0.380361885771965,nobias
128,0.01,FEL1,12,0.293951199617994,0.263707655221181,0.852737419176178,0.65960921547159,nobias
128,0.01,FEL1,13,0.157849177106559,0.451322147797367,0.723906679074629,0.507577612440136,nobias
128,0.01,FEL1,14,0.226267346573943,0.467283059912219,0.73697452405452,0.495297717074561,nobias
