ntaxa,bl,method,rep,estbias,r,rmsd,type,parameter
128,0.01,SLAC2,6,0.717645137419698,-0.0485515708628981,1.06832849201869,nobias,ds
128,0.01,SLAC2,7,0.617161114640597,0.150317129826196,0.889962955640743,nobias,ds
128,0.01,SLAC2,9,0.65243693875724,0.0451898875016977,0.930396532920079,nobias,ds
128,0.01,SLAC2,10,0.588564742068401,-0.108698672470188,0.803048637818107,nobias,ds
128,0.01,SLAC2,11,0.732691099589925,-0.0437048400101722,1.17772003235711,nobias,ds
128,0.01,SLAC2,12,0.634211970726371,0.131280476971653,0.932196402370274,nobias,ds
128,0.01,SLAC2,16,0.545756382961732,0.111994043399171,0.896160829583473,nobias,ds
128,0.01,SLAC2,17,0.88943969224177,0.112763672191391,1.48495068871718,nobias,ds
128,0.01,SLAC2,18,0.803621144286021,0.117962299502892,1.25459831943302,nobias,ds
128,0.01,SLAC2,20,0.754890216530333,0.0509475997723092,1.17280294220958,nobias,ds
128,0.01,SLAC2,23,0.498076694481685,0.00685996380657735,0.754097238305959,nobias,ds
128,0.01,SLAC2,24,0.703770294390551,-0.0575986118509994,1.04711000819717,nobias,ds
128,0.01,SLAC2,25,0.822054613687009,-0.0284511374171983,1.22803378015675,nobias,ds
128,0.01,SLAC2,27,0.690702456476061,0.0503306675162636,1.28941092711659,nobias,ds
128,0.01,SLAC2,28,0.748409067607073,0.0950462617423686,1.28369632320386,nobias,ds
128,0.01,SLAC2,29,0.868146353995686,0.134618137616917,1.3118173231021,nobias,ds
128,0.01,SLAC2,31,0.76853735004566,-0.0397356298157062,1.17462832970877,nobias,ds
128,0.01,SLAC2,33,1.06527576454664,0.121493502527473,1.57594373998433,nobias,ds
128,0.01,SLAC2,34,0.686147481839848,-0.0597475824468189,1.0619755952591,nobias,ds
128,0.01,SLAC2,35,0.813107678913309,-0.190775268082776,1.29855225688495,nobias,ds
128,0.01,SLAC2,36,0.56981766393286,0.123462872377261,0.881988639338549,nobias,ds
128,0.01,SLAC2,37,0.849348034589554,-0.173340067213958,1.23392342114617,nobias,ds
128,0.01,SLAC2,39,0.411660212963935,-0.00610071253875274,0.692542948151126,nobias,ds
128,0.01,SLAC2,43,0.845137731415693,-0.023344723920636,1.27712699001723,nobias,ds
128,0.01,SLAC2,45,0.779488990423748,-0.228191180508526,1.1282298664961,nobias,ds
128,0.01,SLAC2,47,0.574300316177185,0.0898851613401776,1.0706425934138,nobias,ds
128,0.01,SLAC2,48,0.908184121447097,0.134571846233106,1.30409398494367,nobias,ds
128,0.01,SLAC2,49,0.995046406507639,-0.111911315496961,1.58480407305353,nobias,ds
128,0.01,SLAC2,50,0.883586822848554,-0.0160516667788065,1.36985552271573,nobias,ds
128,0.04,FEL2,1,0.221920151243325,0.0801541570842249,1.57164483486545,nobias,ds
128,0.04,FEL2,2,-0.0590436889313996,0.0395565033728014,0.530254047709833,nobias,ds
128,0.04,FEL2,3,0.00222856749813495,-0.0411107873039782,0.734256458301957,nobias,ds
128,0.04,FEL2,4,0.0911679514192664,0.0140175151455613,0.902517188579459,nobias,ds
128,0.04,FEL2,5,0.00733029997361097,0.104936283344512,0.695696042289052,nobias,ds
128,0.04,FEL2,6,0.00872736161606372,0.0737987677970002,0.624122123076185,nobias,ds
128,0.04,FEL2,7,-0.0108009614879792,0.0329546550494445,0.672001919834319,nobias,ds
128,0.04,FEL2,8,0.0112926400518705,-0.0571404074513714,0.643160433692945,nobias,ds
128,0.04,FEL2,9,0.0419862049718613,-0.010085903604032,0.793558797801246,nobias,ds
128,0.04,FEL2,10,0.0347031375729441,-0.0570346106418959,0.644346323209734,nobias,ds
128,0.04,FEL2,11,0.0274181165716493,0.0600066678307052,0.605981345471966,nobias,ds
128,0.04,FEL2,12,0.0735394306880595,-0.00744129867162599,0.653512429893826,nobias,ds
128,0.04,FEL2,13,0.0882818402766076,0.0595432234473359,0.820121093299569,nobias,ds
128,0.04,FEL2,14,0.0411607313165209,-0.134928007170384,0.554491449116586,nobias,ds
128,0.04,FEL2,15,0.044999858953586,-0.0497871171223313,0.739773347492458,nobias,ds
128,0.04,FEL2,16,0.0427486048620188,0.0703953848454283,0.633314188851744,nobias,ds
128,0.04,FEL2,17,0.01909616833277,0.150030742600819,0.519133216817968,nobias,ds
128,0.04,FEL2,18,0.033542130709945,-0.139747075979636,0.714696143025134,nobias,ds
128,0.04,FEL2,19,0.0025875314210503,0.0365209209997238,0.624461616264417,nobias,ds
128,0.04,FEL2,20,-0.00699473149003106,0.0868905500082912,0.646362571782211,nobias,ds
128,0.04,FEL2,21,0.0531429083505723,0.00225409681501257,0.764592039367724,nobias,ds
128,0.04,FEL2,22,-0.0422368925788555,-0.0592630854621094,0.599262220552008,nobias,ds
128,0.04,FEL2,23,0.0210920469161915,-0.0309989859417363,0.640772936503979,nobias,ds
128,0.04,FEL2,24,0.0157018252838448,0.114624022273773,0.684150354661107,nobias,ds
128,0.04,FEL2,25,-0.0115426160035909,-0.141205658006656,0.677219537331227,nobias,ds
128,0.04,FEL2,26,0.166677438738535,0.00639881198743214,1.61476370603368,nobias,ds
128,0.04,FEL2,27,0.0785483158947877,-0.285653750146381,0.72001729251501,nobias,ds
128,0.04,FEL2,28,0.0172455672946761,0.0794873888810152,0.614549956058354,nobias,ds
128,0.04,FEL2,29,0.0191033089744792,0.0500118934552173,0.623350030260178,nobias,ds
128,0.04,FEL2,30,0.0227003025415244,-0.164356533482935,0.647635851469019,nobias,ds
128,0.04,FEL2,31,0.449863906433856,0.0316939008559625,3.96372647353162,nobias,ds
128,0.04,FEL2,32,-0.0345003063512646,0.0479612911898206,0.672162652925797,nobias,ds
128,0.04,FEL2,33,0.092601517629589,0.0432704558146892,0.700014667358955,nobias,ds
128,0.04,FEL2,34,0.051508632665058,-0.0579018919376583,0.64721524510312,nobias,ds
128,0.04,FEL2,35,0.114342588668694,0.0159745406166106,1.26646480930717,nobias,ds
128,0.04,FEL2,36,0.00863714291148715,-0.206961488942458,0.632777106656063,nobias,ds
128,0.04,FEL2,37,0.0406812667544541,-0.0369625548086374,0.607255255814309,nobias,ds
128,0.04,FEL2,38,0.0161781464946623,-0.0230553558518834,0.733931791947011,nobias,ds
128,0.04,FEL2,39,0.0348479360754111,-0.160864275578534,0.729014293651566,nobias,ds
128,0.04,FEL2,40,0.00898634838422429,0.00616668419354407,0.648987543385118,nobias,ds
128,0.04,FEL2,41,0.00934367327328991,0.0691709049417433,0.675452968746519,nobias,ds
128,0.04,FEL2,42,1.46122931230499,0.00683433614518035,14.36334923169,nobias,ds
128,0.04,FEL2,43,0.0119265190488754,0.136309574791201,0.544506272945747,nobias,ds
128,0.04,FEL2,44,0.0238062119998045,0.0273564635534839,0.596785447925317,nobias,ds
128,0.04,FEL2,45,0.0405181817844181,0.143122962298697,0.731795063779849,nobias,ds
128,0.04,FEL2,46,0.00783254583130016,-0.126180575768181,0.682228865769263,nobias,ds
128,0.04,FEL2,48,0.167092420893577,-0.0299254242283715,1.73399870931302,nobias,ds
128,0.04,FEL2,49,-0.0119425520515509,0.0169423747990983,0.706873279347278,nobias,ds
128,0.04,FEL2,50,0.0315757363946487,0.0558833665864647,0.791379549758933,nobias,ds
128,0.04,FUBAR2,1,0.00787175112156617,0.0621518026479949,0.867788080506698,nobias,ds
128,0.04,FUBAR2,2,-0.125145039395948,0.0272970499670611,0.379137126956724,nobias,ds
128,0.04,FUBAR2,3,-0.113888871553803,-0.00626823754846327,0.468434153600113,nobias,ds
128,0.04,FUBAR2,4,-0.0212414213027536,0.0326959248311445,0.587111325219919,nobias,ds
128,0.04,FUBAR2,5,-0.121443732708498,0.0824042254946022,0.408076999577309,nobias,ds
128,0.04,FUBAR2,6,-0.151546983726197,0.0619916034536916,0.359376846434344,nobias,ds
128,0.04,FUBAR2,7,-0.0776560523037905,0.0358486199989432,0.535165368046077,nobias,ds
128,0.04,FUBAR2,8,-0.118710412746989,-0.0250936635038728,0.378263045087815,nobias,ds
128,0.04,FUBAR2,9,-0.0348118393206412,0.0209456961596469,0.499774343965147,nobias,ds
128,0.04,FUBAR2,10,-0.145499234706298,-0.0477783290571583,0.377530737473837,nobias,ds
128,0.04,FUBAR2,11,-0.0513567694714525,0.0475785225517776,0.398909573270074,nobias,ds
128,0.04,FUBAR2,12,-0.0651147470427256,-0.00171924679716356,0.387094926716168,nobias,ds
128,0.04,FUBAR2,13,-0.0843166868776661,0.0603424174902645,0.459651366509522,nobias,ds
128,0.04,FUBAR2,14,-0.128374826142622,-0.111696586037685,0.334016505890729,nobias,ds
128,0.04,FUBAR2,15,-0.0735356818369708,-0.0070876839409054,0.528937706371108,nobias,ds
128,0.04,FUBAR2,16,-0.0859303568611609,0.0506633537628757,0.408585613998907,nobias,ds
128,0.04,FUBAR2,17,-0.188870092135384,0.16369482786899,0.286361419460714,nobias,ds
128,0.04,FUBAR2,18,-0.000793687838730284,-0.0816110664012213,0.542285567536146,nobias,ds
128,0.04,FUBAR2,19,-0.0570140593751757,0.0360034076128493,0.449054591189341,nobias,ds
128,0.04,FUBAR2,20,-0.10852898602325,0.0706318470181763,0.412650473702294,nobias,ds
128,0.04,FUBAR2,21,-0.0745033688864505,0.0117005482423423,0.551144372118186,nobias,ds
128,0.04,FUBAR2,22,-0.144616633702531,-0.034710112872562,0.399900732965155,nobias,ds
128,0.04,FUBAR2,23,-0.109862326108656,-0.0152265736979422,0.375373601340723,nobias,ds
128,0.04,FUBAR2,24,-0.0665651943995409,0.0917874491474981,0.47845903796918,nobias,ds
128,0.04,FUBAR2,25,-0.146078883566592,-0.175182458457001,0.393521033920379,nobias,ds
128,0.04,FUBAR2,26,0.0264771214163929,0.0181004500405019,1.11564124566595,nobias,ds
128,0.04,FUBAR2,27,-0.133026105456994,-0.35588463185585,0.385532454412456,nobias,ds
128,0.04,FUBAR2,28,-0.0955296672768668,0.0659658513684865,0.36660094767038,nobias,ds
128,0.04,FUBAR2,29,-0.043708069338545,0.0374492686774545,0.425003051300959,nobias,ds
128,0.04,FUBAR2,30,-0.104578900757665,-0.135163985443737,0.418044217347354,nobias,ds
128,0.04,FUBAR2,31,0.146193384374418,0.0413180880084017,1.7328645135551,nobias,ds
128,0.04,FUBAR2,32,-0.0801334372249554,0.0430920709102406,0.485677152256547,nobias,ds
128,0.04,FUBAR2,33,-0.100654883977948,0.0222098195275536,0.401561491754627,nobias,ds
128,0.04,FUBAR2,34,-0.0900441820118614,-0.0445043517358604,0.405972919995023,nobias,ds
128,0.04,FUBAR2,35,0.059126231019405,0.0288573281395285,0.79281071030567,nobias,ds
128,0.04,FUBAR2,36,-0.0546128999999801,-0.253331447055852,0.464522602166508,nobias,ds
128,0.04,FUBAR2,37,-0.117388704963546,-0.0265075782126888,0.325929298850728,nobias,ds
128,0.04,FUBAR2,38,-0.00462774451374391,0.00376781142289405,0.550520826834992,nobias,ds
128,0.04,FUBAR2,39,-0.027921102849161,-0.202139096358402,0.450747975458951,nobias,ds
128,0.04,FUBAR2,40,-0.08741997999998,0.00514204089848137,0.434891192313268,nobias,ds
128,0.04,FUBAR2,41,-0.0530458069100228,0.0522497067441247,0.460547446948058,nobias,ds
128,0.04,FUBAR2,42,0.333927928128936,0.0049718932602472,3.68775779093506,nobias,ds
128,0.04,FUBAR2,43,-0.143659926810248,0.145594287630018,0.283475539256507,nobias,ds
128,0.04,FUBAR2,44,-0.154034561214031,0.0201040927724029,0.312011893572395,nobias,ds
128,0.04,FUBAR2,45,-0.12701387999998,0.119246437576465,0.424544453500497,nobias,ds
128,0.04,FUBAR2,46,-0.0610532869439387,-0.0505121955836103,0.460978030593115,nobias,ds
128,0.04,FUBAR2,47,-0.156392657664012,0.139576959357543,0.374936299414961,nobias,ds
128,0.04,FUBAR2,48,0.0567328273627204,-0.0314261933822933,1.17766540396758,nobias,ds
128,0.04,FUBAR2,49,-0.0812977875012819,0.02175905643357,0.499863561651773,nobias,ds
128,0.04,FUBAR2,50,-0.127942689629776,0.0406142616198132,0.53119398408338,nobias,ds
128,0.04,SLAC2,2,2.67010179853943,0.0465966605626851,3.07459816077322,nobias,ds
128,0.04,SLAC2,3,2.32213407909977,-0.0381039863203429,2.9981117969568,nobias,ds
128,0.04,SLAC2,4,3.19367894653851,0.04902014110379,4.13454686306526,nobias,ds
128,0.04,SLAC2,5,2.27977678130967,0.133628897879295,2.90368597755136,nobias,ds
128,0.04,SLAC2,6,2.92505347477833,0.0880128885068459,3.68669891236972,nobias,ds
128,0.04,SLAC2,7,2.50807580182522,0.0473421670986211,3.11121198282834,nobias,ds
128,0.04,SLAC2,8,2.88353547493196,-0.106954341734209,3.54557845928272,nobias,ds
128,0.04,SLAC2,9,2.88003965515991,-0.0203081079503725,3.68733468027591,nobias,ds
128,0.04,SLAC2,10,2.58795001595564,-0.0241796146172859,3.15519231286033,nobias,ds
128,0.04,SLAC2,11,3.09582585688378,0.053297780310878,3.73999907802122,nobias,ds
128,0.04,SLAC2,12,2.81192240960403,-0.0101193504867467,3.42711194747618,nobias,ds
128,0.04,SLAC2,13,2.84797693729456,0.0933279615912331,3.63473148991365,nobias,ds
128,0.04,SLAC2,14,2.88418944805795,-0.133206926531004,3.33031015309394,nobias,ds
128,0.04,SLAC2,15,2.76952494845045,-0.0341941534494304,3.59944468813901,nobias,ds
128,0.04,SLAC2,16,2.51305081310935,0.0888539811210718,3.0713812070829,nobias,ds
128,0.04,SLAC2,17,2.77102638728376,0.168666025778377,3.25282843057705,nobias,ds
128,0.04,SLAC2,18,2.74649035630599,-0.129735253029158,3.48009242990464,nobias,ds
128,0.04,SLAC2,19,3.05609841601638,0.0511834978964455,3.72387723011174,nobias,ds
128,0.04,SLAC2,20,2.88280448713069,0.120087733088908,3.5213472987753,nobias,ds
128,0.04,SLAC2,21,2.72564105867723,-0.0135896424160404,3.45801720067452,nobias,ds
128,0.04,SLAC2,22,2.41525611942256,-0.0361936452639233,2.94987577299766,nobias,ds
128,0.04,SLAC2,23,2.80887937045852,-0.0122861010644147,3.27163152056887,nobias,ds
